signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win
20260313,1,PLAN_BUY_T1_OPEN,603248.SH,锡华科技,sh_main,5.3,0.8,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0089406673264843,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,gte_25,1_2_2,3_7,884247.556,46.3969,3.27,2.0,1.0,130024,150000,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,28.88,20260317,34.12,0.1778204432132963,True
20260313,2,WATCH_ONLY,603538.SH,美诺华,sh_main,5.3,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0204423779961176,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,10_15,3_5,neg3_0,556436.233,10.5123,2.01,0.0,1.0,112950,112950,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,25.37,20260317,26.36,0.0354024674812771,True
20260313,3,WATCH_ONLY,601611.SH,中国核建,sh_main,5.3,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_1pct_0_3pct,0.0018332604283252,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,10_15,2_3,0_3,5725504.295,10.1962,2.43,3.0,1.0,132032,140956,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,19.0,20260317,16.43,-0.1388831578947368,False
20260313,4,WATCH_ONLY,605222.SH,起帆电缆,sh_main,5.3,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0026015789302371,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,3_6,3_5,neg3_0,453379.668,4.8767,2.49,0.0,1.0,130826,130826,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,23.18,20260317,22.18,-0.0467606384814495,False
20260313,5,WATCH_ONLY,600746.SH,江苏索普,sh_main,5.3,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0014190249979264,20_40,3_8,5_15,neutral,mixed,warming,1100_1330,3_6,2_3,0_3,470444.139,4.505,2.29,1.0,1.0,132622,135507,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,8.98,20260317,8.75,-0.0292324721603564,False
20260313,6,WATCH_ONLY,600722.SH,金牛化工,sh_main,4.5,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_1pct_0_3pct,0.0021783288485159,20_40,3_8,5_15,neutral,mixed,warming,before_1000,gte_25,1_2_2,7_10,2973438.231,26.1338,1.09,19.0,3.0,94004,144849,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,16.94,20260317,19.3,0.135695230224321,True
20260313,7,WATCH_ONLY,601218.SH,吉鑫科技,sh_main,4.5,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0073058360857748,20_40,3_8,5_15,neutral,mixed,warming,1330_1430,15_25,1_2_2,3_7,1462069.443,22.7959,3.22,2.0,1.0,134355,144928,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,6.94,20260317,7.16,0.0280802881844379,True
20260313,8,WATCH_ONLY,603803.SH,瑞斯康达,sh_main,4.5,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0158836600102827,20_40,3_8,5_15,neutral,mixed,warming,before_1000,15_25,lt_0_8,3_7,1020366.377,18.4253,1.95,0.0,1.0,95315,95315,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,12.76,20260317,11.94,-0.0678833228840126,False
20260313,9,WATCH_ONLY,600408.SH,安泰集团,sh_main,4.5,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0144136729801514,20_40,3_8,5_15,neutral,mixed,warming,1000_1100,15_25,2_3,0_3,700058.545,17.3895,2.69,0.0,1.0,105448,105448,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,4.13,20260317,4.3,0.0375422276029055,True
20260313,10,WATCH_ONLY,601669.SH,中国电建,sh_main,4.5,0.0,segment_emotion_state_bucket=warming;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0072531105444327,20_40,3_8,5_15,neutral,mixed,warming,before_1000,10_15,1_2_2,0_3,12775678.44,13.774,1.96,1.0,1.0,93456,101453,该候选只用于模拟盘计划，不代表实盘可买入。,20260316,7.1,20260317,6.12,-0.1416481690140844,False
