profile_id,factor_count,factor_names,conditions_json,description,selection_signature,d_trade_count,d_win_rate,d_avg_account_return,d_median_account_return,d_equity_multiple,d_max_drawdown,d_max_profit,d_max_loss,d_profit_loss_ratio,d_max_consecutive_losses,d_first_12m_trade_count,d_first_12m_multiple,d_second_12m_trade_count,d_second_12m_multiple,d_candidate_day_count,d_price_confirmed_day_count,d_queue_unknown_day_count,d_unresolved_exit_count,acde_trade_count,acde_win_rate,acde_avg_account_return,acde_median_account_return,acde_equity_multiple,acde_max_drawdown,acde_max_profit,acde_max_loss,acde_profit_loss_ratio,acde_max_consecutive_losses,acde_leg_counts_json,d_compound_improved,acde_compound_improved,dual_compound_gate_passed
DIF_7263f420de28,3,first_seal_time_bucket;cumulative_amount_bucket;market_touch_count_bucket,"{""cumulative_amount_bucket"": ""1_1_5"", ""first_seal_time_bucket"": ""1001_1030"", ""market_touch_count_bucket"": ""101_150""}",first_seal_time_bucket=1001_1030 AND cumulative_amount_bucket=1_1_5 AND market_touch_count_bucket=101_150,0f405d67d6b446f8bdf6bbc6103be83f5b767f05,21,0.6190476190476191,0.03730840005638249,0.0233526366992806,2.0029403836082986,-0.12134186293760452,0.2884293871007067,-0.0814231150830508,1.89884479310886,3,14,1.1822124315627973,7,1.6942305207876724,37,29,8,0,125,0.672,0.05146684627058494,0.030435392082841857,311.4439086598447,-0.22970534744710847,0.4892913885103991,-0.14417251000998996,2.2577222380136486,4,"{""A"": 44, ""C"": 22, ""D"": 12, ""E"": 47}",False,False,False
DIF_a6367751b3b8,3,cumulative_amount_bucket;market_seal_rate_bucket;market_break_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_break_rate_bucket"": ""LT25PCT"", ""market_seal_rate_bucket"": ""GE80PCT""}",cumulative_amount_bucket=LT0_5 AND market_seal_rate_bucket=GE80PCT AND market_break_rate_bucket=LT25PCT,3985232f4a1e6553a9f900ebc78b8b334f9b2b34,26,0.5769230769230769,0.023617587455133367,0.0412561033983987,1.6856009583438885,-0.2087633199746204,0.1371693725047969,-0.1183163852749999,1.4043080447255671,4,12,1.585146674388906,14,1.0633722327264814,41,32,9,0,126,0.6984126984126984,0.05076967451330866,0.03784931463938085,308.5796904491847,-0.2297053474471087,0.4892913885103991,-0.14417251000998996,2.028448253772733,4,"{""A"": 45, ""C"": 23, ""D"": 8, ""E"": 50}",False,False,False
DIF_c6ab3a012a49,3,reseal_time_bucket;segment_bucket;segment_seal_rate_bucket,"{""reseal_time_bucket"": ""1031_1130"", ""segment_bucket"": ""GROWTH_BOARD"", ""segment_seal_rate_bucket"": ""40_60PCT""}",reseal_time_bucket=1031_1130 AND segment_bucket=GROWTH_BOARD AND segment_seal_rate_bucket=40_60PCT,9bca22807b07bd34e97f7a70a5e284d212ca586c,34,0.5882352941176471,0.03622809551012289,0.009087425487042451,3.0623324079530416,-0.07082214975040568,0.2886461432667387,-0.0618131834200872,2.9137360775481036,2,19,2.0202806087581413,15,1.5157955754648587,58,41,17,0,127,0.6850393700787402,0.05003685411937947,0.03114279364205596,298.0180918221558,-0.27389658294563324,0.4892913885103991,-0.17629142067722955,2.231832627255729,4,"{""A"": 46, ""C"": 19, ""D"": 16, ""E"": 46}",True,False,False
DIF_b071a3716b42,3,reseal_time_bucket;open_gap_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""0_5_1"", ""open_gap_bucket"": ""3_7PCT"", ""reseal_time_bucket"": ""1031_1130""}",reseal_time_bucket=1031_1130 AND open_gap_bucket=3_7PCT AND cumulative_amount_bucket=0_5_1,8ab5502fbd4906e110bbcc93e36a74eef6330c54,41,0.6097560975609756,0.024765874117974818,0.0348710806769033,2.5222819951071633,-0.1570273908132287,0.1222728291885053,-0.1328895729622152,1.6145626493893057,4,22,1.700633514262035,19,1.4831425900727775,65,51,14,0,126,0.6904761904761905,0.05018490832609757,0.03814229196202986,294.7145053732392,-0.16139370484503834,0.4892913885103991,-0.14417251000998996,2.1616720998148478,4,"{""A"": 46, ""C"": 18, ""D"": 21, ""E"": 41}",True,False,False
DIF_7bf765735cf6,3,reseal_time_bucket;pre_signal_low_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""0_5_1"", ""pre_signal_low_bucket"": ""3_7PCT"", ""reseal_time_bucket"": ""1031_1130""}",reseal_time_bucket=1031_1130 AND pre_signal_low_bucket=3_7PCT AND cumulative_amount_bucket=0_5_1,a27717f22250bc4c140dea8aafab00133acc8574,27,0.6296296296296297,0.025187806954330965,0.0294026510228571,1.8500914764346845,-0.21106842491012945,0.1375294480051883,-0.1311553934155689,1.4863755071303373,4,12,1.3209120064461006,15,1.4006167461618697,39,29,10,0,124,0.7016129032258065,0.05080275835261196,0.03864111744694129,277.25804730784137,-0.27695811519194713,0.4892913885103991,-0.17629142067722955,1.8987331353619479,4,"{""A"": 47, ""C"": 20, ""D"": 14, ""E"": 43}",False,False,False
DIF_11c18fce5b81,3,first_seal_time_bucket;open_gap_bucket;market_touch_count_bucket,"{""first_seal_time_bucket"": ""1001_1030"", ""market_touch_count_bucket"": ""71_100"", ""open_gap_bucket"": ""3_7PCT""}",first_seal_time_bucket=1001_1030 AND open_gap_bucket=3_7PCT AND market_touch_count_bucket=71_100,6ec6890f6595667ec0ebcd684034986e2e23df27,27,0.7037037037037037,0.03673918446160981,0.0294026510228571,2.4064354454782917,-0.1195721859986687,0.3721270239550671,-0.1046538263036539,1.392539500262635,3,14,1.5202738682841725,13,1.58289601346254,45,38,7,0,124,0.6854838709677419,0.05101094054769335,0.03129169055852798,273.2899035483422,-0.2297053474471087,0.4892913885103991,-0.14417251000998996,1.9943850462849277,4,"{""A"": 44, ""C"": 20, ""D"": 16, ""E"": 44}",True,False,False
DIF_c2449378b30a,3,pre_signal_low_bucket;market_active_count_bucket;market_break_rate_bucket,"{""market_active_count_bucket"": ""LT20"", ""market_break_rate_bucket"": ""LT25PCT"", ""pre_signal_low_bucket"": ""0_3PCT""}",pre_signal_low_bucket=0_3PCT AND market_active_count_bucket=LT20 AND market_break_rate_bucket=LT25PCT,01f12d0d1bf5a08885ac3d8216dbe29f07089406,54,0.5925925925925926,0.021665263342750315,0.0245396772259214,2.8324771907533974,-0.17669960269767437,0.1367778602089886,-0.1183163852749999,1.5381891123185067,4,27,2.0154367676872114,27,1.4053912462874092,97,70,27,0,135,0.6814814814814815,0.046196686316349926,0.03233647794321521,262.31724381404155,-0.27389658294563324,0.4892913885103991,-0.17629142067722955,1.955409559729427,4,"{""A"": 42, ""C"": 16, ""D"": 30, ""E"": 47}",True,False,False
DIF_cbedc507dfc9,3,open_gap_bucket;cumulative_amount_bucket;market_seal_rate_bucket,"{""cumulative_amount_bucket"": ""LT0_5"", ""market_seal_rate_bucket"": ""GE80PCT"", ""open_gap_bucket"": ""0_3PCT""}",open_gap_bucket=0_3PCT AND cumulative_amount_bucket=LT0_5 AND market_seal_rate_bucket=GE80PCT,d27ee7c2a86a2ef0116e31b067746f9618ee297e,23,0.782608695652174,0.044529698225574454,0.0647413004751968,2.534895688840422,-0.2017021771893861,0.1371693725047969,-0.1254470023539511,0.9114267478239136,2,11,2.0271295190494416,12,1.2504853118754253,35,29,6,0,125,0.704,0.04979633798706329,0.03734707754276177,260.18519584195,-0.2297053474471087,0.4892913885103991,-0.14417251000998996,1.869396249936628,4,"{""A"": 45, ""C"": 21, ""D"": 11, ""E"": 48}",True,False,False
DIF_f9b46344a455,3,open_count_bucket;market_touch_count_bucket;segment_seal_rate_bucket,"{""market_touch_count_bucket"": ""71_100"", ""open_count_bucket"": ""3"", ""segment_seal_rate_bucket"": ""40_60PCT""}",open_count_bucket=3 AND market_touch_count_bucket=71_100 AND segment_seal_rate_bucket=40_60PCT,1d0c080548ef103c287d8d61a8e1329ef8ad7b7d,25,0.64,0.024037087720885843,0.0072616943036617,1.685174175347038,-0.21311116408173814,0.3090002845557691,-0.0858519793567021,1.4632945916592612,2,15,1.26482662037995,10,1.332336106936788,40,34,6,0,126,0.6984126984126984,0.04921010503036745,0.026149675496300546,254.90682145436134,-0.22970534744710858,0.4892913885103991,-0.14417251000998996,2.0909832302543996,4,"{""A"": 46, ""C"": 20, ""D"": 13, ""E"": 47}",False,False,False
DIF_ad6c674b45d4,3,first_seal_time_bucket;open_count_bucket;cumulative_amount_bucket,"{""cumulative_amount_bucket"": ""0_5_1"", ""first_seal_time_bucket"": ""1001_1030"", ""open_count_bucket"": ""2""}",first_seal_time_bucket=1001_1030 AND open_count_bucket=2 AND cumulative_amount_bucket=0_5_1,c64ac0dddfdee26c7102c61ecf7ffec1b118aba6,58,0.5689655172413793,0.0233806038453961,0.014655707508535301,3.259770095426578,-0.27195931179150434,0.2566166619278637,-0.1549778471938946,1.6898872390143385,5,27,2.3519756211689655,31,1.38597103902226,104,91,13,0,130,0.676923076923077,0.047561907618250285,0.03016696036279858,252.92529704473657,-0.16139370484503834,0.4892913885103991,-0.1549778471938946,2.1437270633408043,4,"{""A"": 43, ""C"": 16, ""D"": 32, ""E"": 39}",True,False,False
