overlay_rule,overlay_action,overlay_reduced_position_pct,year,trade_count,period_return,win_rate,avg_account_return,max_drawdown
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;market_segment=chi_next,reduce_position,0.4,2025,35,9.478816910064898,0.6857142857142857,0.07753889805527155,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;market_segment=chi_next,reduce_position,0.4,2026,11,0.4508073861236541,0.7272727272727273,0.03594453517020934,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;market_segment=chi_next,reduce_position,0.2,2024,13,1.5432539661445972,0.8461538461538461,0.07671232537154501,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;market_segment=chi_next,reduce_position,0.2,2025,35,9.631634788550699,0.6857142857142857,0.07786605000602509,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;market_segment=chi_next,reduce_position,0.2,2026,11,0.4438403865001854,0.7272727272727273,0.035503742259770495,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,hard_exclude,,2025,30,6.976960631349593,0.7333333333333333,0.0785731295046226,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,hard_exclude,,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.4,2025,35,8.176986462549943,0.6857142857142857,0.07211649543600619,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.4,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.2,2025,35,7.60967065177565,0.6857142857142857,0.06973244607712707,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;open_times_bucket=0,reduce_position,0.2,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,hard_exclude,,2025,31,11.262571242604288,0.7419354838709677,0.09273163301936029,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,hard_exclude,,2026,10,0.43687338687671673,0.7,0.03856924428426482,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,reduce_position,0.4,2025,35,10.16341122384232,0.6857142857142857,0.0795091631283132,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,reduce_position,0.4,2026,11,0.4508073861236539,0.7272727272727273,0.03594453517020934,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,reduce_position,0.2,2025,35,10.706183496589768,0.6857142857142857,0.08082144761558759,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,reduce_position,0.2,2026,11,0.4438403865001852,0.7272727272727273,0.035503742259770495,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,hard_exclude,,2025,30,10.639837764117042,0.7333333333333333,0.0940393479397735,-0.07140871221824041
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,hard_exclude,,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.050694115566246034
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.4,2025,35,9.879953955147567,0.6857142857142857,0.07874487476535659,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.4,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.2,2025,35,10.260324779986718,0.6857142857142857,0.07967501507115266,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.2,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,hard_exclude,,2024,11,1.359148335142466,0.9090909090909091,0.08337655214405773,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,hard_exclude,,2025,31,10.001503254461756,0.7419354838709677,0.0889953026665392,-0.08120503905759469
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,hard_exclude,,2026,10,0.4368733868767165,0.7,0.03856924428426482,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2024,13,1.7175496293087131,0.8461538461538461,0.08287526046734885,-0.041271514875011905
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2025,35,9.592382759067425,0.6857142857142857,0.07785450254349244,-0.07867396510495062
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2026,11,0.4508073861236541,0.7272727272727273,0.03594453517020934,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,2024,13,1.5432539661445972,0.8461538461538461,0.07671232537154501,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,2025,35,9.805651793200887,0.6857142857142857,0.07833945673835642,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,2026,11,0.44384038650018565,0.7272727272727273,0.035503742259770495,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,hard_exclude,,2025,32,11.390876704878199,0.75,0.09016074379140404,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,hard_exclude,,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,reduce_position,0.4,2025,35,10.221509654564061,0.6857142857142857,0.07965863709580978,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,reduce_position,0.4,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,reduce_position,0.2,2025,35,10.797806737828184,0.6857142857142857,0.08104565856683246,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;turnover_rate_bucket=6_10,reduce_position,0.2,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,hard_exclude,,2024,11,2.121354464371746,0.9090909090909091,0.11452232974121057,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,hard_exclude,,2025,31,11.524377496118456,0.7741935483870968,0.09341300248091026,-0.07140871221824063
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,hard_exclude,,2026,10,0.4368733868767172,0.7,0.03856924428426482,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.4,2024,13,2.0829239931231975,0.8461538461538461,0.09605232021999041,-0.041271514875011905
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.4,2025,35,10.281960599782684,0.6857142857142857,0.07981091246128534,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.4,2026,11,0.4508073861236541,0.7272727272727273,0.03594453517020934,-0.050694115566246034
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.2,2024,13,2.10311203746644,0.8461538461538461,0.09647791500050737,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.2,2025,35,10.893139976059397,0.6857142857142857,0.08127407161504578,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.2,2026,11,0.4438403865001852,0.7272727272727273,0.035503742259770495,-0.050694115566246034
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,hard_exclude,,2025,31,10.006586105640368,0.7419354838709677,0.08901208077775417,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,hard_exclude,,2026,10,0.5429603981063345,0.8,0.045578144646820334,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.4,2025,35,9.594684342116475,0.6857142857142857,0.07786193284988764,-0.07867396510495062
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.4,2026,11,0.5038508917384632,0.7272727272727273,0.03913039897137094,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.2,2025,35,9.809281469533166,0.6857142857142857,0.07835060219794923,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.2,2026,11,0.5234056449223987,0.7272727272727273,0.04028253796151289,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,hard_exclude,,2024,11,1.7161066350593939,0.9090909090909091,0.1001391181040431,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,hard_exclude,,2025,32,11.390876704878195,0.75,0.09016074379140404,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,hard_exclude,,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.4,2024,13,1.8886626743747859,0.8461538461538461,0.08996711529657343,-0.041271514875012016
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.4,2025,35,10.221509654564063,0.6857142857142857,0.07965863709580978,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.4,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.2,2024,13,1.8054481124129995,0.8461538461538461,0.08735010761538188,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.2,2025,35,10.797806737828179,0.6857142857142857,0.08104565856683246,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.2,2026,11,0.46474138537059106,0.7272727272727273,0.036826120991087036,-0.050694115566246034
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,hard_exclude,,2024,11,1.7161066350593939,0.9090909090909091,0.1001391181040431,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,hard_exclude,,2025,29,8.130503053998801,0.7586206896551724,0.08722066592510971,-0.07140871221824041
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,hard_exclude,,2026,9,0.4251533091317239,0.7777777777777778,0.04145763315373987,-0.035005217242784714
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,reduce_position,0.4,2024,13,1.8886626743747859,0.8461538461538461,0.08996711529657343,-0.041271514875012016
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,reduce_position,0.4,2025,35,8.742420217632267,0.6857142857142857,0.07457657296014197,-0.07867396510495062
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,reduce_position,0.4,2026,11,0.44644037879690823,0.7272727272727273,0.035373001331164375,-0.03500521724278449
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,reduce_position,0.2,2024,13,1.8054481124129995,0.8461538461538461,0.08735010761538188,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,reduce_position,0.2,2025,35,8.46738911181353,0.6857142857142857,0.07342256236333072,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;prev_pct_chg_bucket=0_3,reduce_position,0.2,2026,11,0.43617010185075333,0.7272727272727273,0.034646441501203044,-0.035005217242784714
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,hard_exclude,,2025,28,8.12222053481058,0.75,0.09030326292614013,-0.07140871221824063
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,hard_exclude,,2026,10,0.35290642257898264,0.7,0.032242458281741285,-0.05069411556624581
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,reduce_position,0.4,2025,35,8.738001414970734,0.6857142857142857,0.07456360224733828,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,reduce_position,0.4,2026,11,0.40882390397478696,0.7272727272727273,0.033068723350880465,-0.05069411556624581
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,reduce_position,0.2,2025,35,8.46094802377732,0.6857142857142857,0.07340310629412519,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;retreat_state_bucket=neutral,reduce_position,0.2,2026,11,0.38086516327688424,0.7272727272727273,0.031190024530777183,-0.050694115566246034
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,hard_exclude,,2024,10,0.9359061503690489,0.9,0.06985146444126511,-0.02515375659318264
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,hard_exclude,,2025,31,11.470586648173471,0.7741935483870968,0.09327534313593476,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,hard_exclude,,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2024,13,1.473779107293328,0.8461538461538461,0.0744665131915033,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2025,35,10.257603383827803,0.6857142857142857,0.07974994903708192,-0.07867396510495062
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,2026,11,0.4647413853705913,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,2024,13,1.201050272645276,0.8461538461538461,0.0640992044577767,-0.02515375659318264
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,2025,35,10.85472780131379,0.6857142857142857,0.08118262647874064,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,2026,11,0.46474138537059084,0.7272727272727273,0.036826120991087036,-0.05069411556624592
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,hard_exclude,,2024,12,2.309922046039397,0.9166666666666666,0.11001314402637152,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,hard_exclude,,2025,32,11.390876704878199,0.75,0.09016074379140404,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,hard_exclude,,2026,10,0.5429603981063342,0.8,0.045578144646820334,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.4,2024,13,2.1733165490811523,0.8461538461538461,0.09837586257241895,-0.041271514875011794
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.4,2025,35,10.221509654564061,0.6857142857142857,0.07965863709580978,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.4,2026,11,0.5038508917384625,0.7272727272727273,0.03913039897137094,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.2,2024,13,2.2416192975602747,0.8461538461538461,0.09996322852915017,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.2,2025,35,10.797806737828184,0.6857142857142857,0.08104565856683246,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.2,2026,11,0.5234056449223985,0.7272727272727273,0.04028253796151289,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,hard_exclude,,2024,11,1.7161066350593939,0.9090909090909091,0.1001391181040431,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,hard_exclude,,2025,32,11.390876704878195,0.75,0.09016074379140404,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,hard_exclude,,2026,9,0.4251533091317239,0.7777777777777778,0.04145763315373987,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.4,2024,13,1.8886626743747859,0.8461538461538461,0.08996711529657343,-0.041271514875012016
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.4,2025,35,10.221509654564063,0.6857142857142857,0.07965863709580978,-0.0786739651049505
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.4,2026,11,0.446440378796908,0.7272727272727273,0.035373001331164375,-0.035005217242784714
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.2,2024,13,1.8054481124129995,0.8461538461538461,0.08735010761538188,-0.02515375659318253
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.2,2025,35,10.797806737828179,0.6857142857142857,0.08104565856683246,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.2,2026,11,0.4361701018507538,0.7272727272727273,0.034646441501203044,-0.0350052172427846
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR market_limit_down_count_bucket=5_15;open_times_bucket=0,hard_exclude,,2024,10,1.786189774468796,1.0,0.11266840557376567,0.0
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR market_limit_down_count_bucket=5_15;open_times_bucket=0,hard_exclude,,2025,28,5.730520512224804,0.7142857142857143,0.07859382073685235,-0.07140871221824052
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR market_limit_down_count_bucket=5_15;open_times_bucket=0,hard_exclude,,2026,10,0.2952513639882872,0.7,0.02742324049048775,-0.05069411556624581
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR market_limit_down_count_bucket=5_15;open_times_bucket=0,reduce_position,0.4,2024,13,1.9259304580291121,0.8461538461538461,0.09093456747323428,-0.041271514875011905
