strategy_name,trade_mode,signal_date,candidate_count,selected_count,planned_order_count,execution_event_count,closed_position_count,pending_position_count,top_ts_code,top_name,historical_execution_found,equity_before,equity_after,account_return,live_order_enabled,daily_status,equity_start_of_day,equity_end_of_day,top_risk_flags,risk_warn_candidate_count,loss_overlay_watch_candidate_count,selected_loss_overlay_watch_count,selected_loss_overlay_watch,loss_overlay_watch_top_codes,manual_review_required,manual_review_status,manual_review_reason,position_occupied_by,position_occupied_exit_dates
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251209,0,0,0,0,0,0,,,False,14567869.846436018,14567869.846436018,0.0,False,NO_CANDIDATE,14567869.846436018,14567869.846436018,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251210,0,0,0,0,0,0,,,False,14567869.846436018,14567869.846436018,0.0,False,NO_CANDIDATE,14567869.846436018,14567869.846436018,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251211,0,0,0,0,0,0,,,False,14567869.846436018,14567869.846436018,0.0,False,NO_CANDIDATE,14567869.846436018,14567869.846436018,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251212,1,1,1,2,1,0,920576.BJ,天力复合,True,14567869.846436018,17209219.52917081,0.181313377355646,False,CLOSED_BY_HISTORICAL_SIM,14567869.846436018,17209219.52917081,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251215,2,0,0,0,0,0,920665.BJ,科强股份,False,17209219.52917081,17209219.52917081,0.0,False,POSITION_OCCUPIED_SKIP,17209219.52917081,17209219.52917081,,,,,,,,,,920576.BJ 天力复合,20251216
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251216,0,0,0,0,0,0,,,False,17209219.52917081,17209219.52917081,0.0,False,NO_CANDIDATE,17209219.52917081,17209219.52917081,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251217,0,0,0,0,0,0,,,False,17209219.52917081,17209219.52917081,0.0,False,NO_CANDIDATE,17209219.52917081,17209219.52917081,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251218,0,0,0,0,0,0,,,False,17209219.52917081,17209219.52917081,0.0,False,NO_CANDIDATE,17209219.52917081,17209219.52917081,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251219,2,1,1,2,1,0,300557.SZ,理工光科,True,17209219.52917081,15363355.87351056,-0.1072601608998818,False,CLOSED_BY_HISTORICAL_SIM,17209219.52917081,15363355.87351056,LOSS_OVERLAY_WATCH,1.0,1.0,1.0,True,300557.SZ 理工光科,True,PENDING_MANUAL_REVIEW,选中标的命中 LOSS_OVERLAY_WATCH，进入模拟买入观察前需要人工复核。,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251222,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251223,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251224,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251225,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251226,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251229,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251230,0,0,0,0,0,0,,,False,15363355.87351056,15363355.87351056,0.0,False,NO_CANDIDATE,15363355.87351056,15363355.87351056,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20251231,2,1,1,2,1,0,300058.SZ,蓝色光标,True,15363355.87351056,17373726.669405587,0.1308549259970799,False,CLOSED_BY_HISTORICAL_SIM,15363355.87351056,17373726.669405587,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260105,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260106,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260107,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260108,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260109,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260112,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260113,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260114,0,0,0,0,0,0,,,False,17373726.669405587,17373726.669405587,0.0,False,NO_CANDIDATE,17373726.669405587,17373726.669405587,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260115,1,1,1,2,1,0,301629.SZ,矽电股份,True,17373726.669405587,16785949.861014783,-0.0338313603969523,False,CLOSED_BY_HISTORICAL_SIM,17373726.669405587,16785949.861014783,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260116,0,0,0,0,0,0,,,False,16785949.861014783,16785949.861014783,0.0,False,NO_CANDIDATE,16785949.861014783,16785949.861014783,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260119,2,1,1,2,1,0,300658.SZ,延江股份,True,16785949.861014783,17929365.74343622,0.0681174370165976,False,CLOSED_BY_HISTORICAL_SIM,16785949.861014783,17929365.74343622,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260120,0,0,0,0,0,0,,,False,17929365.74343622,17929365.74343622,0.0,False,NO_CANDIDATE,17929365.74343622,17929365.74343622,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260121,0,0,0,0,0,0,,,False,17929365.74343622,17929365.74343622,0.0,False,NO_CANDIDATE,17929365.74343622,17929365.74343622,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260122,0,0,0,0,0,0,,,False,17929365.74343622,17929365.74343622,0.0,False,NO_CANDIDATE,17929365.74343622,17929365.74343622,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260123,1,1,1,2,1,0,920368.BJ,连城数控,True,17929365.74343622,19772016.60324342,0.1027727855059111,False,CLOSED_BY_HISTORICAL_SIM,17929365.74343622,19772016.60324342,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260126,0,0,0,0,0,0,,,False,19772016.60324342,19772016.60324342,0.0,False,NO_CANDIDATE,19772016.60324342,19772016.60324342,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260127,0,0,0,0,0,0,,,False,19772016.60324342,19772016.60324342,0.0,False,NO_CANDIDATE,19772016.60324342,19772016.60324342,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260128,3,1,1,2,1,0,300164.SZ,通源石油,True,19772016.60324342,20677032.857668284,0.0457725821591917,False,CLOSED_BY_HISTORICAL_SIM,19772016.60324342,20677032.857668284,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260129,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260130,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260202,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260203,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260204,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260205,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260206,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260209,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260210,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260211,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260212,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260213,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260224,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260225,0,0,0,0,0,0,,,False,20677032.857668284,20677032.857668284,0.0,False,NO_CANDIDATE,20677032.857668284,20677032.857668284,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260226,3,1,1,2,1,0,300499.SZ,高澜股份,True,20677032.857668284,21078061.595341414,0.0193948880593092,False,CLOSED_BY_HISTORICAL_SIM,20677032.857668284,21078061.595341414,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260227,1,0,0,0,0,0,301226.SZ,祥明智能,False,21078061.595341414,21078061.595341414,0.0,False,POSITION_OCCUPIED_SKIP,21078061.595341414,21078061.595341414,,,,,,,,,,300499.SZ 高澜股份,20260302
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260302,0,0,0,0,0,0,,,False,21078061.595341414,21078061.595341414,0.0,False,NO_CANDIDATE,21078061.595341414,21078061.595341414,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260303,0,0,0,0,0,0,,,False,21078061.595341414,21078061.595341414,0.0,False,NO_CANDIDATE,21078061.595341414,21078061.595341414,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260304,0,0,0,0,0,0,,,False,21078061.595341414,21078061.595341414,0.0,False,NO_CANDIDATE,21078061.595341414,21078061.595341414,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260305,0,0,0,0,0,0,,,False,21078061.595341414,21078061.595341414,0.0,False,NO_CANDIDATE,21078061.595341414,21078061.595341414,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260306,0,0,0,0,0,0,,,False,21078061.595341414,21078061.595341414,0.0,False,NO_CANDIDATE,21078061.595341414,21078061.595341414,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260309,1,1,1,2,1,0,301606.SZ,绿联科技,True,21078061.595341414,20009527.90491473,-0.0506941155662459,False,CLOSED_BY_HISTORICAL_SIM,21078061.595341414,20009527.90491473,LOSS_OVERLAY_WATCH,1.0,1.0,1.0,True,301606.SZ 绿联科技,True,PENDING_MANUAL_REVIEW,选中标的命中 LOSS_OVERLAY_WATCH，进入模拟买入观察前需要人工复核。,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260310,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260311,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260312,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260313,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260316,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260317,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260318,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260319,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260320,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260323,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260324,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260325,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260326,0,0,0,0,0,0,,,False,20009527.90491473,20009527.90491473,0.0,False,NO_CANDIDATE,20009527.90491473,20009527.90491473,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260327,1,1,1,2,1,0,300204.SZ,舒泰神,True,20009527.90491473,20805143.735078897,0.0397618491523106,False,CLOSED_BY_HISTORICAL_SIM,20009527.90491473,20805143.735078897,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260330,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260331,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260401,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260402,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260403,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260407,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260408,0,0,0,0,0,0,,,False,20805143.735078897,20805143.735078897,0.0,False,NO_CANDIDATE,20805143.735078897,20805143.735078897,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260409,1,1,1,2,1,0,300489.SZ,光智科技,True,20805143.735078897,22524954.090514462,0.0826627480845445,False,CLOSED_BY_HISTORICAL_SIM,20805143.735078897,22524954.090514462,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260410,0,0,0,0,0,0,,,False,22524954.090514462,22524954.090514462,0.0,False,NO_CANDIDATE,22524954.090514462,22524954.090514462,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260413,0,0,0,0,0,0,,,False,22524954.090514462,22524954.090514462,0.0,False,NO_CANDIDATE,22524954.090514462,22524954.090514462,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260414,1,1,1,2,1,0,301189.SZ,奥尼电子,True,22524954.090514462,21736463.179192256,-0.0350052172427846,False,CLOSED_BY_HISTORICAL_SIM,22524954.090514462,21736463.179192256,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260415,1,0,0,0,0,0,301189.SZ,奥尼电子,False,21736463.179192256,21736463.179192256,0.0,False,POSITION_OCCUPIED_SKIP,21736463.179192256,21736463.179192256,,,,,,,,,,301189.SZ 奥尼电子,20260416
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260416,0,0,0,0,0,0,,,False,21736463.179192256,21736463.179192256,0.0,False,NO_CANDIDATE,21736463.179192256,21736463.179192256,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260417,4,1,1,2,1,0,301319.SZ,唯特偶,True,21736463.179192256,22503343.166107263,0.0352808081329955,False,CLOSED_BY_HISTORICAL_SIM,21736463.179192256,22503343.166107263,无,0.0,0.0,0.0,False,,False,NOT_REQUIRED,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260420,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260421,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260422,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260423,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260424,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20260427,0,0,0,0,0,0,,,False,22503343.166107263,22503343.166107263,0.0,False,NO_CANDIDATE,22503343.166107263,22503343.166107263,,,,,,,,,,,
