split_name,train_range,test_range,overlay_rule,overlay_action,overlay_reduced_position_pct,train_baseline_multiple,train_overlay_multiple,train_multiple_improvement,train_overlay_max_drawdown,train_rule_hit_count,train_rule_hit_loss_count,test_baseline_multiple,test_overlay_multiple,test_multiple_improvement,test_baseline_max_drawdown,test_overlay_max_drawdown,test_executed_trade_count,test_skipped_trade_count,test_rule_hit_count,test_rule_hit_loss_count,test_win_rate,test_max_loss
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.5038508917384628,1.0267006222111874,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.5038508917384628,1.0267006222111874,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.5038508917384628,1.0267006222111874,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,market_segment=chi_next;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.5038508917384628,1.0267006222111874,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.5038508917384628,1.0267006222111874,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,retreat_state_bucket=neutral;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,reduce_position,0.4,30.726711747021067,30.315361205987532,0.9866126078045623,-0.10726016089988188,2,1,1.4647413853705913,1.5038508917384628,1.0267006222111874,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=3_5;retreat_state_bucket=neutral OR market_limit_down_count_bucket=lt_5;volume_ratio_bucket=2_4,reduce_position,0.4,30.726711747021067,30.314500569102982,0.986584598400509,-0.10683334681309986,7,2,1.4647413853705913,1.307729762416404,0.8928059079081307,-0.05069411556624592,-0.05069411556624592,11,0,4,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=2_3;open_times_bucket=2_3 OR open_times_bucket=0;volume_ratio_bucket=2_4,reduce_position,0.4,30.726711747021067,30.30872201846012,0.9863965356266451,-0.07867396510495062,9,2,1.4647413853705913,1.3799963746794393,0.9421433629597958,-0.05069411556624592,-0.05069411556624592,11,0,1,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.2,30.726711747021067,30.306970841749216,0.986339543628109,-0.10683334681309986,7,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.2,30.726711747021067,30.306970841749216,0.986339543628109,-0.10683334681309986,7,2,1.4647413853705913,1.5234056449223985,1.0400509333167811,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,open_times_bucket=0;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0,reduce_position,0.2,30.726711747021067,30.306970841749216,0.986339543628109,-0.10683334681309986,7,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,open_times_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,reduce_position,0.2,30.726711747021067,30.306970841749216,0.986339543628109,-0.10683334681309986,7,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=2_3;market_segment=chi_next OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.4,30.726711747021067,30.304284696271452,0.9862521230964271,-0.07004288728427144,12,2,1.4647413853705913,1.340661340055535,0.9152887693661614,-0.05069411556624592,-0.05069411556624581,11,0,3,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak OR retreat_state_bucket=warming_2day,reduce_position,0.4,30.726711747021067,30.28298533140001,0.9855589358446701,-0.0786739651049505,9,2,1.4647413853705913,1.3911589358178433,0.9497642039149928,-0.05069411556624592,-0.05069411556624581,11,0,4,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,fd_ratio_bucket=0_5pct_1pct;retreat_state_bucket=warming_2day OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,30.726711747021067,30.28298533140001,0.9855589358446701,-0.0786739651049505,9,2,1.4647413853705913,1.3911589358178433,0.9497642039149928,-0.05069411556624592,-0.05069411556624581,11,0,4,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,market_segment=chi_next;retreat_state_bucket=warming_2day OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,30.726711747021067,30.28298533140001,0.9855589358446701,-0.0786739651049505,9,2,1.4647413853705913,1.3911589358178433,0.9497642039149928,-0.05069411556624592,-0.05069411556624581,11,0,4,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,30.726711747021067,30.279136382057775,0.9854336718927731,-0.10683334681309986,8,2,1.4647413853705913,1.3263712929821894,0.9055327488043952,-0.05069411556624592,-0.050694115566246034,11,0,3,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR first_time_detail_bucket=1100_1330;volume_ratio_bucket=2_4,reduce_position,0.4,30.726711747021067,30.263455566327778,0.9849233401703584,-0.10683334681309986,7,2,1.4647413853705913,1.3132285615893609,0.8965600171508116,-0.05069411556624592,-0.05069411556624581,11,0,3,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=1100_1330;volume_ratio_bucket=2_4 OR first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.263455566327778,0.9849233401703584,-0.10683334681309986,7,2,1.4647413853705913,1.3482925812892996,0.9204987274584112,-0.05069411556624592,-0.03500521724278449,11,0,4,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=1100_1330;volume_ratio_bucket=2_4 OR open_times_bucket=0;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.263455566327778,0.9849233401703584,-0.10683334681309986,7,2,1.4647413853705913,1.3132285615893609,0.8965600171508116,-0.05069411556624592,-0.05069411556624581,11,0,3,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=1100_1330;volume_ratio_bucket=2_4 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,reduce_position,0.4,30.726711747021067,30.263455566327778,0.9849233401703584,-0.10683334681309986,7,2,1.4647413853705913,1.3132285615893609,0.8965600171508116,-0.05069411556624592,-0.05069411556624581,11,0,3,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=1100_1330;retreat_state_bucket=warming_2day OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.2,30.726711747021067,30.2570626243986,0.9847152820487536,-0.07836329446258106,6,2,1.4647413853705913,1.3674780579792571,0.9335969281930777,-0.05069411556624592,-0.0350052172427846,11,0,3,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=before_1000;open_times_bucket=0 OR open_times_bucket=2_3;turnover_rate_bucket=15_25,reduce_position,0.2,30.726711747021067,30.255032493861354,0.984649211505509,-0.10683334681309975,6,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3 OR market_limit_down_count_bucket=lt_5;open_times_bucket=2_3,hard_exclude,,30.726711747021067,30.254270602070193,0.9846244157578405,-0.10683334681309975,6,2,1.4647413853705913,1.4368733868767165,0.9809741168152876,-0.05069411556624592,-0.050694115566246034,10,1,1,0,0.7,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=3_5;volume_ratio_bucket=2_4 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,30.726711747021067,30.25023994422645,0.9844932381076927,-0.10683334681309975,9,2,1.4647413853705913,1.450807386123654,0.9904870584076437,-0.05069411556624592,-0.05069411556624592,11,0,1,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR first_time_detail_bucket=before_1000;open_times_bucket=0,reduce_position,0.2,30.726711747021067,30.244848475867947,0.9843177729162693,-0.10683334681309975,7,2,1.4647413853705913,1.3590362626843566,0.9278335931912715,-0.05069411556624592,-0.050694115566246034,11,0,2,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,hard_exclude,,30.726711747021067,30.24421958325097,0.9842973056231156,-0.10683334681309975,6,2,1.4647413853705913,1.40836743369248,0.9615126927926269,-0.05069411556624592,-0.05069411556624581,8,3,3,0,0.75,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,hard_exclude,,30.726711747021067,30.24421958325097,0.9842973056231156,-0.10683334681309975,6,2,1.4647413853705913,1.40836743369248,0.9615126927926269,-0.05069411556624592,-0.05069411556624581,8,3,3,0,0.75,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,hard_exclude,,30.726711747021067,30.24421958325097,0.9842973056231156,-0.10683334681309975,6,2,1.4647413853705913,1.40836743369248,0.9615126927926269,-0.05069411556624592,-0.05069411556624581,8,3,3,0,0.75,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,market_limit_down_count_bucket=lt_5;prev_pct_chg_bucket=neg3_0 OR retreat_state_bucket=neutral;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,30.726711747021067,30.237197858251058,0.9840687837735365,-0.10683334681309986,5,2,1.4647413853705913,1.4369794388001833,0.9810465199879745,-0.05069411556624592,-0.05069411556624592,11,0,3,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.2,30.726711747021067,30.22366697844057,0.983628421657281,-0.10683334681309986,5,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=before_1000;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.2,30.726711747021067,30.22366697844057,0.983628421657281,-0.10683334681309986,5,2,1.4647413853705913,1.5234056449223985,1.0400509333167811,-0.05069411556624592,-0.0350052172427846,11,0,1,0,0.7272727272727273,-0.03500521724278456
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,open_times_bucket=0;turnover_rate_bucket=6_10 OR prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4,reduce_position,0.2,30.726711747021067,30.22366697844057,0.983628421657281,-0.10683334681309986,5,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,prev_pct_chg_bucket=neg3_0;volume_ratio_bucket=2_4 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,reduce_position,0.2,30.726711747021067,30.22366697844057,0.983628421657281,-0.10683334681309986,5,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
train_2024_2025_test_2026,20240101-20251231,20260101-20260430,first_time_detail_bucket=before_1000;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.4,30.726711747021067,30.220229871708046,0.9835165611119412,-0.10683334681309986,8,2,1.4647413853705913,1.4647413853705913,1.0,-0.05069411556624592,-0.05069411556624592,11,0,0,0,0.7272727272727273,-0.05069411556624592
