paper_execution_id,signal_date,event_date,side,ts_code,name,execution_status,price,amount,account_return,equity_before,equity_after,message
EXEC-20240520-300162.SZ-BUY,20240520,20240521,BUY,300162.SZ,雷曼光电,HISTORICAL_SIM_FILLED,7.1471399999999985,400000.0,0.0,500000.0,500000.0,使用本地审计记录生成历史模拟买入成交。
EXEC-20240520-300162.SZ-SELL,20240520,20240522,SELL,300162.SZ,雷曼光电,HISTORICAL_SIM_FILLED,10.75923,602758.5859518633,0.403015654731823,500000.0,701507.8273659114,使用本地审计记录生成历史模拟卖出和资金更新。
EXEC-20240620-300469.SZ-BUY,20240620,20240621,BUY,300469.SZ,信息发展,HISTORICAL_SIM_FILLED,14.8148,561206.2618927292,0.0,701507.8273659114,701507.8273659114,使用本地审计记录生成历史模拟买入成交。
EXEC-20240620-300469.SZ-SELL,20240620,20240624,SELL,300469.SZ,信息发展,HISTORICAL_SIM_FILLED,15.90408,603072.8521027789,0.0575251788211788,701507.8273659114,741862.1905795921,使用本地审计记录生成历史模拟卖出和资金更新。
