strategy_name,trade_mode,signal_date,candidate_count,selected_count,planned_order_count,execution_event_count,closed_position_count,pending_position_count,manual_review_blocked_execution_count,top_ts_code,top_name,top_risk_flags,risk_warn_candidate_count,loss_overlay_watch_candidate_count,selected_loss_overlay_watch_count,selected_loss_overlay_watch,loss_overlay_watch_top_codes,manual_review_required,manual_review_status,manual_review_reason,historical_execution_found,equity_before,equity_after,account_return,live_order_enabled,daily_status,equity_start_of_day,equity_end_of_day,position_occupied_by,position_occupied_exit_dates
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241011,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241014,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241015,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241016,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241017,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241018,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241021,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241022,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241023,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241024,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241025,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241028,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241029,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241030,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241031,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241101,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241104,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
a_clean_plus_exclude_star_prev0_3_bj_risk_filter,paper,20241105,0,0,0,0,0,0,,,,,,,,,,,,,False,1324352.019380977,1324352.019380977,0.0,False,NO_CANDIDATE,1324352.019380977,1324352.019380977,,
