overlay_rule,overlay_action,overlay_reduced_position_pct,rule_factor_count,rule_set_count,initial_cash,final_equity,equity_multiple,executed_trade_count,skipped_trade_count,rule_hit_count,rule_hit_loss_count,rule_hit_win_rate_original,rule_hit_avg_original_return,win_rate,avg_account_return,median_account_return,max_profit,max_loss,max_drawdown,max_consecutive_losses
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak,reduce_position,0.4,4,2,500000.0,22570804.55981634,45.14160911963268,59,0,9,2,0.4444444444444444,0.005331693966142159,0.7288135593220338,0.07304525766105946,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,hard_exclude,,4,2,500000.0,22554981.494082443,45.10996298816489,52,7,7,2,0.42857142857142855,0.0036040459416673753,0.7692307692307693,0.08285450967804761,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
open_times_bucket=0;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3,hard_exclude,,4,2,500000.0,22554981.494082443,45.10996298816489,52,7,7,2,0.42857142857142855,0.0036040459416673753,0.7692307692307693,0.08285450967804761,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
open_times_bucket=2_3;segment_retreat_state_bucket=weak_below_3 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22554981.494082443,45.10996298816489,52,7,7,2,0.42857142857142855,0.0036040459416673753,0.7692307692307693,0.08285450967804761,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=3_5;retreat_state_bucket=neutral OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22553843.46042965,45.1076869208593,59,0,9,2,0.5555555555555556,0.002335069306030813,0.7288135593220338,0.07318476452600745,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR turnover_rate_bucket=6_10,reduce_position,0.2,3,2,500000.0,22550481.89722684,45.10096379445368,59,0,8,2,0.5,0.0043224525629512525,0.7288135593220338,0.07301234083851593,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309975,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,22550481.89722684,45.10096379445368,59,0,8,2,0.5,0.0043224525629512525,0.7288135593220338,0.07301234083851593,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309975,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,22550481.89722684,45.10096379445368,59,0,8,2,0.5,0.0043224525629512525,0.7288135593220338,0.07301234083851593,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309975,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR market_segment=chi_next;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,22550481.89722684,45.10096379445368,59,0,8,2,0.5,0.0043224525629512525,0.7288135593220338,0.07301234083851593,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309975,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,22550481.89722684,45.10096379445368,59,0,8,2,0.5,0.0043224525629512525,0.7288135593220338,0.07301234083851593,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309975,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22550481.89722684,45.10096379445368,59,0,8,2,0.5,0.0043224525629512525,0.7288135593220338,0.07301234083851593,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309975,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,22544943.35401922,45.08988670803844,59,0,11,2,0.45454545454545453,0.004941011876065453,0.7288135593220338,0.07299130948358962,0.041331374042272245,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,4,2,500000.0,22544478.36961416,45.08895673922832,59,0,5,2,0.4,0.006733548708968163,0.7288135593220338,0.07316659242504622,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3 OR open_times_bucket=0;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,22544478.36961416,45.08895673922832,59,0,5,2,0.4,0.006733548708968163,0.7288135593220338,0.07316659242504622,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,22544478.36961416,45.08895673922832,59,0,5,2,0.4,0.006733548708968163,0.7288135593220338,0.07316659242504622,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR amount_ratio_bucket=3_5;prev_pct_chg_bucket=0_3,hard_exclude,,4,2,500000.0,22535846.022529736,45.07169204505947,49,10,10,2,0.5,0.004419142744495492,0.7755102040816326,0.08754023260010596,0.05350018540696369,0.4980539655009626,-0.059315037842055524,-0.059315037842055496,1
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR turnover_rate_bucket=6_10,hard_exclude,,3,2,500000.0,22527319.976091042,45.054639952182086,49,10,10,2,0.5,0.002435715199417241,0.7755102040816326,0.08794501373175459,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22527319.976091042,45.054639952182086,49,10,10,2,0.5,0.002435715199417241,0.7755102040816326,0.08794501373175459,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22527319.976091042,45.054639952182086,49,10,10,2,0.5,0.002435715199417241,0.7755102040816326,0.08794501373175459,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR market_segment=chi_next;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22527319.976091042,45.054639952182086,49,10,10,2,0.5,0.002435715199417241,0.7755102040816326,0.08794501373175459,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22527319.976091042,45.054639952182086,49,10,10,2,0.5,0.002435715199417241,0.7755102040816326,0.08794501373175459,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22527319.976091042,45.054639952182086,49,10,10,2,0.5,0.002435715199417241,0.7755102040816326,0.08794501373175459,0.04913002922707176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
open_times_bucket=2_3;volume_ratio_bucket=2_4 OR turnover_rate_bucket=6_10,hard_exclude,,3,2,500000.0,22526564.32281973,45.053128645639454,52,7,7,2,0.42857142857142855,0.005070727063809275,0.7692307692307693,0.08265707183468234,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.0773441153377411,2
fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22526564.32281973,45.053128645639454,52,7,7,2,0.42857142857142855,0.005070727063809275,0.7692307692307693,0.08265707183468234,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.0773441153377411,2
market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22526564.32281973,45.053128645639454,52,7,7,2,0.42857142857142855,0.005070727063809275,0.7692307692307693,0.08265707183468234,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.0773441153377411,2
market_segment=chi_next;turnover_rate_bucket=6_10 OR open_times_bucket=2_3;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22526564.32281973,45.053128645639454,52,7,7,2,0.42857142857142855,0.005070727063809275,0.7692307692307693,0.08265707183468234,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.0773441153377411,2
open_times_bucket=2_3;volume_ratio_bucket=2_4 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22526564.32281973,45.053128645639454,52,7,7,2,0.42857142857142855,0.005070727063809275,0.7692307692307693,0.08265707183468234,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.0773441153377411,2
open_times_bucket=2_3;volume_ratio_bucket=2_4 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22526564.32281973,45.053128645639454,52,7,7,2,0.42857142857142855,0.005070727063809275,0.7692307692307693,0.08265707183468234,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.0773441153377411,2
first_time_detail_bucket=1100_1330;prev_pct_chg_bucket=neg3_0 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22523508.975670684,45.04701795134137,59,0,8,2,0.375,0.006004458695141501,0.7288135593220338,0.07284128936744574,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.07140871221824063,2
market_limit_down_count_bucket=lt_5;retreat_state_bucket=warming_2day,reduce_position,0.4,2,1,500000.0,22517772.817000866,45.03554563400173,59,0,2,1,0.5,0.009514628881166554,0.7288135593220338,0.07329064738930476,0.0454512324665184,0.4980539655009626,-0.08254302975002376,-0.11007584698669093,2
turnover_rate_bucket=15_25;volume_ratio_bucket=2_4 OR turnover_rate_bucket=6_10,reduce_position,0.2,3,2,500000.0,22517547.042493835,45.03509408498767,59,0,9,2,0.4444444444444444,0.0035697158078730573,0.7288135593220338,0.07304351259571194,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22517547.042493835,45.03509408498767,59,0,9,2,0.4444444444444444,0.0035697158078730573,0.7288135593220338,0.07304351259571194,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22517547.042493835,45.03509408498767,59,0,9,2,0.4444444444444444,0.0035697158078730573,0.7288135593220338,0.07304351259571194,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
market_segment=chi_next;turnover_rate_bucket=6_10 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22517547.042493835,45.03509408498767,59,0,9,2,0.4444444444444444,0.0035697158078730573,0.7288135593220338,0.07304351259571194,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22517547.042493835,45.03509408498767,59,0,9,2,0.4444444444444444,0.0035697158078730573,0.7288135593220338,0.07304351259571194,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
turnover_rate_bucket=15_25;volume_ratio_bucket=2_4 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22517547.042493835,45.03509408498767,59,0,9,2,0.4444444444444444,0.0035697158078730573,0.7288135593220338,0.07304351259571194,0.032631342570433756,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=1100_1330;open_times_bucket=2_3,reduce_position,0.4,2,1,500000.0,22514135.37727311,45.02827075454622,59,0,4,1,0.5,0.005139802345002678,0.7288135593220338,0.07327768169762952,0.0454512324665184,0.4980539655009626,-0.08254302975002376,-0.11007584698669082,2
amount_ratio_bucket=2_3;first_time_detail_bucket=1100_1330 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22511378.381085094,45.02275676217019,48,11,11,2,0.5454545454545454,0.0016754258168209313,0.7708333333333334,0.08990069043468996,0.05131510731701773,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,reduce_position,0.2,4,2,500000.0,22510990.438863073,45.02198087772614,59,0,9,2,0.5555555555555556,0.0031835724993853113,0.7288135593220338,0.07308769000812368,0.032631342570433756,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
baseline,baseline,,0,0,500000.0,22503343.166107226,45.00668633221445,59,0,0,0,0.0,0.0,0.7288135593220338,0.07345191228559572,0.0454512324665184,0.4980539655009626,-0.10726016089988184,-0.11007584698669093,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,22495462.85905809,44.99092571811618,59,0,9,2,0.4444444444444444,0.007569190513220846,0.7288135593220338,0.07287460114475684,0.041331374042272245,0.4980539655009626,-0.05363008044994092,-0.0786739651049505,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,hard_exclude,,4,2,500000.0,22486367.92712709,44.97273585425418,51,8,8,2,0.625,0.002933475248378727,0.7450980392156863,0.08451362789927681,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
market_limit_down_count_bucket=lt_5;retreat_state_bucket=warming_2day,reduce_position,0.2,2,1,500000.0,22468144.405172978,44.93628881034596,59,0,2,1,0.5,0.009514628881166554,0.7288135593220338,0.0732100149411593,0.03976184915231056,0.4980539655009626,-0.08254302975002376,-0.11007584698669093,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,22463766.85986877,44.92753371973754,59,0,10,2,0.4,0.0065670536386235115,0.7288135593220338,0.07289538231622085,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.07867396510495062,2
amount_ratio_bucket=3_5;retreat_state_bucket=neutral OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22462286.79413115,44.9245735882623,50,9,9,2,0.5555555555555556,0.002335069306030813,0.76,0.08625294402191741,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
open_times_bucket=0;prev_pct_chg_bucket=0_3 OR prev_pct_chg_bucket=neg3_0;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,22462180.32442065,44.9243606488413,59,0,6,2,0.3333333333333333,0.009174700750954964,0.7288135593220338,0.07298540207792005,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
open_times_bucket=0;prev_pct_chg_bucket=0_3 OR retreat_state_bucket=warming_2day;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,4,2,500000.0,22462180.32442065,44.9243606488413,59,0,6,2,0.3333333333333333,0.009174700750954964,0.7288135593220338,0.07298540207792005,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
open_times_bucket=0;prev_pct_chg_bucket=0_3 OR retreat_state_bucket=warming_2day;turnover_rate_bucket=15_25,reduce_position,0.4,4,2,500000.0,22462180.32442065,44.9243606488413,59,0,6,2,0.3333333333333333,0.009174700750954964,0.7288135593220338,0.07298540207792005,0.040693825079342966,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
amount_ratio_bucket=3_5;turnover_rate_bucket=6_10 OR first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3,reduce_position,0.2,4,2,500000.0,22461299.570734844,44.92259914146969,59,0,5,2,0.4,0.006733548708968163,0.7288135593220338,0.07302393249477147,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3 OR open_times_bucket=0;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,22461299.570734844,44.92259914146969,59,0,5,2,0.4,0.006733548708968163,0.7288135593220338,0.07302393249477147,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=1100_1330;segment_retreat_state_bucket=weak_below_3 OR segment_retreat_state_bucket=retreat_weak;turnover_rate_bucket=6_10,reduce_position,0.2,4,2,500000.0,22461299.570734844,44.92259914146969,59,0,5,2,0.4,0.006733548708968163,0.7288135593220338,0.07302393249477147,0.03773608873549176,0.4980539655009626,-0.07140871221824048,-0.10683334681309975,2
first_time_detail_bucket=1100_1330;open_times_bucket=2_3,reduce_position,0.2,2,1,500000.0,22459313.845004447,44.9186276900089,59,0,4,1,0.5,0.005139802345002678,0.7288135593220338,0.07319056640364643,0.03976184915231056,0.4980539655009626,-0.08254302975002376,-0.11007584698669093,2
amount_ratio_bucket=2_3;open_times_bucket=2_3 OR prev_pct_chg_bucket=0_3;segment_retreat_state_bucket=retreat_weak,reduce_position,0.2,4,2,500000.0,22457860.119917307,44.91572023983461,59,0,9,2,0.4444444444444444,0.005331693966142159,0.7288135593220338,0.07284193034879131,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
first_time_detail_bucket=before_1000;open_times_bucket=0 OR prev_pct_chg_bucket=neg3_0;segment_retreat_state_bucket=weak_below_3,reduce_position,0.4,4,2,500000.0,22450624.72802501,44.901249456050024,59,0,7,2,0.42857142857142855,0.007503226622949999,0.7288135593220338,0.07300680562152241,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
amount_ratio_bucket=2_3;retreat_state_bucket=warming_2day OR first_time_detail_bucket=before_1000;open_times_bucket=0,hard_exclude,,4,2,500000.0,22438936.37452799,44.87787274905598,54,5,5,2,0.4,0.007525327539324103,0.7592592592592593,0.07955622568802828,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
first_time_detail_bucket=before_1000;open_times_bucket=0 OR retreat_state_bucket=warming_2day;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22438936.37452799,44.87787274905598,54,5,5,2,0.4,0.007525327539324103,0.7592592592592593,0.07955622568802828,0.04561190731285508,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
first_time_detail_bucket=before_1000;open_times_bucket=0 OR open_times_bucket=2_3;retreat_state_bucket=warming_2day,reduce_position,0.4,4,2,500000.0,22437082.71315972,44.87416542631944,59,0,6,2,0.3333333333333333,0.010964781960064321,0.7288135593220338,0.07289438099949076,0.0454512324665184,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR market_limit_down_count_bucket=lt_5;prev_pct_chg_bucket=neg3_0,hard_exclude,,4,2,500000.0,22427869.835126333,44.85573967025267,52,7,7,2,0.42857142857142855,0.005891383192947445,0.7692307692307693,0.08254659889422143,0.04745130569313176,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
open_times_bucket=2_3;volume_ratio_bucket=2_4,reduce_position,0.4,2,1,500000.0,22426215.56067044,44.85243112134088,59,0,4,1,0.5,0.010740734387095927,0.7288135593220338,0.07308781959450772,0.0454512324665184,0.4980539655009626,-0.08254302975002376,-0.11007584698669093,2
amount_ratio_bucket=3_5;volume_ratio_bucket=2_4 OR turnover_rate_bucket=15_25;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,22421915.306047063,44.84383061209412,59,0,9,2,0.5555555555555556,0.004095472205000412,0.7288135593220338,0.07313954576148551,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.10683334681309986,2
first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4 OR prev_pct_chg_bucket=neg3_0;turnover_rate_bucket=15_25,reduce_position,0.2,4,2,500000.0,22407826.409352805,44.81565281870561,59,0,11,2,0.45454545454545453,0.004941011876065453,0.7288135593220338,0.07276100808258658,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.07140871221824052,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR amount_ratio_bucket=3_5;retreat_state_bucket=neutral,reduce_position,0.4,4,2,500000.0,22403484.71842791,44.80696943685582,59,0,10,2,0.5,0.007829672479260943,0.7288135593220338,0.07278838071955665,0.03976184915231056,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR turnover_rate_bucket=6_10,reduce_position,0.4,3,2,500000.0,22398573.744730595,44.79714748946119,59,0,10,2,0.4,0.008940854330918964,0.7288135593220338,0.07269421276602632,0.041331374042272245,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,22398573.744730595,44.79714748946119,59,0,10,2,0.4,0.008940854330918964,0.7288135593220338,0.07269421276602632,0.041331374042272245,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,22398573.744730595,44.79714748946119,59,0,10,2,0.4,0.008940854330918964,0.7288135593220338,0.07269421276602632,0.041331374042272245,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR market_segment=chi_next;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,22398573.744730595,44.79714748946119,59,0,10,2,0.4,0.008940854330918964,0.7288135593220338,0.07269421276602632,0.041331374042272245,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,reduce_position,0.4,4,2,500000.0,22398573.744730595,44.79714748946119,59,0,10,2,0.4,0.008940854330918964,0.7288135593220338,0.07269421276602632,0.041331374042272245,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;turnover_rate_bucket=15_25 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,22398573.744730595,44.79714748946119,59,0,10,2,0.4,0.008940854330918964,0.7288135593220338,0.07269421276602632,0.041331374042272245,0.4980539655009626,-0.059315037842055524,-0.08307419232757762,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR turnover_rate_bucket=6_10,hard_exclude,,3,2,500000.0,22398495.494579468,44.796990989158935,51,8,8,2,0.5,0.0043224525629512525,0.7647058823529411,0.08429574910483405,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR fd_ratio_bucket=0_5pct_1pct;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22398495.494579468,44.796990989158935,51,8,8,2,0.5,0.0043224525629512525,0.7647058823529411,0.08429574910483405,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR market_limit_down_count_bucket=5_15;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22398495.494579468,44.796990989158935,51,8,8,2,0.5,0.0043224525629512525,0.7647058823529411,0.08429574910483405,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR market_segment=chi_next;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22398495.494579468,44.796990989158935,51,8,8,2,0.5,0.0043224525629512525,0.7647058823529411,0.08429574910483405,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR prev_pct_chg_bucket=0_3;turnover_rate_bucket=6_10,hard_exclude,,4,2,500000.0,22398495.494579468,44.796990989158935,51,8,8,2,0.5,0.0043224525629512525,0.7647058823529411,0.08429574910483405,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR turnover_rate_bucket=6_10;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22398495.494579468,44.796990989158935,51,8,8,2,0.5,0.0043224525629512525,0.7647058823529411,0.08429574910483405,0.04577258215919176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
amount_ratio_bucket=2_3;prev_pct_chg_bucket=neg3_0 OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,22385616.44631293,44.77123289262586,59,0,7,2,0.42857142857142855,0.009836135290103671,0.7288135593220338,0.07286841273448788,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
amount_ratio_bucket=2_3;market_limit_down_count_bucket=lt_5 OR amount_ratio_bucket=3_5;volume_ratio_bucket=2_4,hard_exclude,,4,2,500000.0,22382645.06300144,44.76529012600288,50,9,9,2,0.5555555555555556,0.0031835724993853113,0.76,0.08610021344711359,0.04745130569313176,0.4980539655009626,-0.059315037842055524,-0.10683334681309986,2
market_limit_down_count_bucket=lt_5;retreat_state_bucket=warming_2day,hard_exclude,,2,1,500000.0,22380620.501828656,44.76124100365731,57,2,2,1,0.5,0.009514628881166554,0.7368421052631579,0.0756953257383827,0.0454512324665184,0.4980539655009626,-0.08254302975002376,-0.11007584698669093,2
amount_ratio_bucket=2_3;retreat_state_bucket=warming_2day OR first_time_detail_bucket=before_1000;volume_ratio_bucket=2_4,reduce_position,0.4,4,2,500000.0,22378091.14673138,44.756182293462764,59,0,7,2,0.42857142857142855,0.00994218145927416,0.7288135593220338,0.07286212186004555,0.03976184915231056,0.4980539655009626,-0.07140871221824048,-0.0786739651049505,2
