scenario,signal_date,strategy_leg,operation_status,ts_code,name,market_segment,risk_flags,account_return,equity_before,equity_after,return_source,active_position,buy_executed,sell_executed,buy_reject_reason,sell_reject_reason,buy_trade_date,exit_trade_date,buy_price,exit_price,path_conflict,limit_down_blocked_days,live_order_enabled,initial_equity,peak_equity,drawdown
A_plus_B_plus_C_strict,20240520,A,HISTORICAL_SIM_FILLED,300162.SZ,雷曼光电,chi_next,无,0.403015654731823,500000.0,701507.8273659114,a_audit_dynamic_account_return,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_strict,20240521,NONE,NO_CANDIDATE,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_strict,20240522,NONE,NO_CANDIDATE,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_strict,20240523,NONE,NO_CANDIDATE,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_strict,20240524,NONE,NO_CANDIDATE,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_strict,20240527,B,HISTORICAL_SIM_FILLED,603068.SH,博通集成,sh_main,无,-0.042873273977862995,701507.8273659114,671431.8900856373,b_conservative_daily_replay,,True,True,,,20240528,20240529,27.18716,25.7742,False,0,False,500000.0,701507.8273659114,-0.042873273977863
A_plus_B_plus_C_strict,20240528,A_B_OR_C,POSITION_OCCUPIED_SKIP,,,,,0.0,671431.8900856373,671431.8900856373,,603068.SH 博通集成,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,-0.042873273977863
A_plus_B_plus_C_strict,20240529,NONE,NO_CANDIDATE,,,,,0.0,671431.8900856373,671431.8900856373,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,-0.042873273977863
A_plus_B_plus_C_strict,20240530,NONE,NO_CANDIDATE,,,,,0.0,671431.8900856373,671431.8900856373,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,-0.042873273977863
A_plus_B_plus_C_strict,20240531,NONE,NO_CANDIDATE,,,,,0.0,671431.8900856373,671431.8900856373,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,-0.042873273977863
