signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20240926,1,PLAN_BUY_T1_OPEN,002036.SZ,联创电子,sz_main,2.8,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0068034712260831,40_80,15_30,lt_5,neutral,main_rise,climax,1100_1330,10_15,1_2_2,neg3_0,842399.687,10.9865,1.49,0.0,1.0,112145,112145,该候选只用于模拟盘计划，不代表实盘可买入。,20240927,7.8,20240930,8.97,0.1463800000000001,True,20240926,20240927,7.8,8.3,7.69,8.15,7.61,7.0959,20240930,8.58,8.97,8.3,8.97,8.15,10.0613,20241008,9.87,9.87,9.06,9.87,8.97,10.0334,20241009,9.73,10.78,9.18,10.23,9.87,3.6474,20241010,10.22,10.29,9.35,9.37,10.23,-8.4066,fixed_t2_close,True,,20240927,7.8,7.8077999999999985,daily_open_plus_slippage_no_l2,True,,20240930,8.97,8.961030000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.14608229770229814,0.11686583816183851,True,0.11686583816183851,conservative_daily_replay
20241127,1,PLAN_BUY_T1_OPEN,002542.SZ,中化岩土,sz_main,2.8,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0066596066691719,40_80,15_30,15_30,neutral,main_rise,climax,1100_1330,15_25,2_3,lt_neg3,1339369.866,18.7409,1.19,1.0,1.0,112745,133230,该候选只用于模拟盘计划，不代表实盘可买入。,20241128,4.69,20241129,4.56,-0.0313385501066099,False,20241127,20241128,4.69,4.89,4.6,4.62,4.61,0.2169,20241129,4.56,4.76,4.36,4.56,4.62,-1.2987,20241202,4.62,4.94,4.62,4.87,4.56,6.7982,20241203,4.91,5.36,4.79,5.36,4.87,10.0616,20241204,5.64,5.9,5.01,5.29,5.36,-1.306,fixed_t2_close,True,,20241128,4.69,4.69469,daily_open_plus_slippage_no_l2,True,,20241129,4.56,4.55544,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.03128117038611704,-0.02502493630889363,False,-0.02502493630889363,conservative_daily_replay
20241226,1,PLAN_BUY_T1_OPEN,600006.SH,东风股份,sh_main,4.3,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.00333105,40_80,15_30,5_15,neutral,main_rise,main_rise,1100_1330,3_6,3_5,neg3_0,871703.825,5.7071,2.3,1.0,1.0,130853,134947,该候选只用于模拟盘计划，不代表实盘可买入。,20241227,7.8,20241230,7.79,-0.0049020512820512,False,20241226,20241227,7.8,7.89,7.67,7.73,7.83,-1.2771,20241230,7.66,7.88,7.53,7.79,7.73,0.7762,20241231,7.78,7.81,7.33,7.37,7.79,-5.3915,20250102,7.36,7.86,7.29,7.44,7.37,0.9498,20250103,7.36,7.47,6.85,6.9,7.44,-7.2581,fixed_t2_close,True,,20241227,7.8,7.8077999999999985,daily_open_plus_slippage_no_l2,True,,20241230,7.79,7.78221,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.004897491739030025,-0.00391799339122402,False,-0.00391799339122402,conservative_daily_replay
20250410,1,PLAN_BUY_T1_OPEN,002187.SZ,广百股份,sz_main,2.8,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0047740236862645,40_80,15_30,lt_5,neutral,main_rise,climax,1100_1330,15_25,1_2_2,3_7,713720.888,18.4856,2.58,3.0,1.0,131403,144112,该候选只用于模拟盘计划，不代表实盘可买入。,20250411,7.88,20250414,8.27,0.0458723857868019,True,20250410,20250411,7.88,8.39,7.57,7.88,7.73,1.9405,20250414,7.95,8.67,7.95,8.27,7.88,4.9492,20250415,8.4,8.6,7.8,7.9,8.27,-4.474,20250416,7.96,8.05,7.46,7.76,7.9,-1.7722,20250417,7.87,7.93,7.65,7.69,7.76,-0.9021,fixed_t2_close,True,,20250411,7.88,7.887879999999999,daily_open_plus_slippage_no_l2,True,,20250414,8.27,8.26173,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.04577549790311215,0.03662039832248972,True,0.03662039832248972,conservative_daily_replay
20250417,1,PLAN_BUY_T1_OPEN,002427.SZ,尤夫股份,sz_main,2.8,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.008236748617316,40_80,15_30,lt_5,neutral,main_rise,main_rise,1100_1330,10_15,1_2_2,3_7,635114.816,11.2781,0.88,0.0,1.0,110139,110139,该候选只用于模拟盘计划，不代表实盘可买入。,20250418,6.07,20250421,7.23,0.1874837891268534,True,20250417,20250418,6.07,6.57,6.0,6.57,5.97,10.0503,20250421,6.69,7.23,6.69,7.23,6.57,10.0457,20250422,7.48,7.95,7.01,7.13,7.23,-1.3831,20250423,6.75,7.84,6.53,7.84,7.13,9.9579,20250424,7.95,8.62,7.62,8.62,7.84,9.949,fixed_t2_close,True,,20250418,6.07,6.07607,daily_open_plus_slippage_no_l2,True,,20250421,7.23,7.222770000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.18710396137635027,0.14968316910108023,True,0.14968316910108023,conservative_daily_replay
20250819,1,PLAN_BUY_T1_OPEN,605376.SH,博迁新材,sh_main,4.3,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.006286043498619,40_80,15_30,5_15,neutral,main_rise,main_rise,1100_1330,3_6,1_2_2,0_3,502129.744,4.3051,1.77,0.0,1.0,130124,130124,该候选只用于模拟盘计划，不代表实盘可买入。,20250820,48.56,20250821,48.05,-0.014122471169687,False,20250819,20250820,48.56,48.56,44.51,46.52,46.24,0.6055,20250821,46.01,50.7,45.51,48.05,46.52,3.2889,20250822,49.5,52.76,49.5,50.55,48.05,5.2029,20250825,50.0,52.1,48.89,49.69,50.55,-1.7013,20250826,49.75,50.9,48.16,48.21,49.69,-2.9785,fixed_t2_close,True,,20250820,48.56,48.60856,daily_open_plus_slippage_no_l2,True,,20250821,48.05,48.001949999999994,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.014099489209308081,-0.011279591367446466,False,-0.011279591367446466,conservative_daily_replay
20260506,1,PLAN_BUY_T1_OPEN,600589.SH,大位科技,sh_main,4.3,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0034410825325766,40_80,15_30,5_15,neutral,main_rise,main_rise,1100_1330,15_25,1_2_2,3_7,2553596.062,15.8621,2.06,0.0,1.0,111406,111406,该候选只用于模拟盘计划，不代表实盘可买入。,20260507,11.08,20260508,12.51,0.1254413718411552,True,20260506,20260507,11.08,11.4,10.93,11.37,11.08,2.6173,20260508,11.21,12.51,11.12,12.51,11.37,10.0264,20260511,13.09,13.48,12.38,13.02,12.51,4.0767,20260512,12.91,12.99,12.41,12.65,13.02,-2.8418,20260513,12.44,13.79,12.4,13.56,12.65,7.1937,fixed_t2_close,True,,20260507,11.08,11.091079999999998,daily_open_plus_slippage_no_l2,True,,20260508,12.51,12.497489999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.12518550496434994,0.10014840397147995,True,0.10014840397147995,conservative_daily_replay
20260513,1,PLAN_BUY_T1_OPEN,002654.SZ,万润科技,sz_main,2.8,0.8,market_chain_count_bucket=15_30;segment_limit_up_count_bucket=40_80;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0053790477447122,40_80,15_30,lt_5,neutral,main_rise,main_rise,1100_1330,10_15,1_2_2,0_3,1924688.894,13.9487,1.92,2.0,1.0,130545,132106,该候选只用于模拟盘计划，不代表实盘可买入。,20260514,17.1,20260515,16.57,-0.0346141520467836,False,20260513,20260514,17.1,17.19,16.48,16.56,16.98,-2.4735,20260515,16.72,17.2,16.3,16.57,16.56,0.0604,20260518,16.72,18.23,16.66,18.23,16.57,10.0181,,,,,,,,,,,,,,,fixed_t2_close,True,,20260514,17.1,17.1171,daily_open_plus_slippage_no_l2,True,,20260515,16.57,16.55343,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.034550227667069874,-0.0276401821336559,False,-0.0276401821336559,conservative_daily_replay
