scenario,signal_date,strategy_leg,operation_status,ts_code,name,market_segment,risk_flags,account_return,equity_before,equity_after,return_source,active_position,buy_executed,sell_executed,buy_reject_reason,sell_reject_reason,buy_trade_date,exit_trade_date,buy_price,exit_price,path_conflict,limit_down_blocked_days,live_order_enabled,initial_equity,peak_equity,drawdown
A_plus_B_plus_C_refined,20240520,A,HISTORICAL_SIM_FILLED,300162.SZ,雷曼光电,chi_next,无,0.403015654731823,500000.0,701507.8273659114,a_audit_dynamic_account_return,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_refined,20240521,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_refined,20240522,NONE,NO_CANDIDATE,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_refined,20240523,C,BUY_REJECTED,002886.SZ,沃特股份,sz_main,,0.0,701507.8273659114,701507.8273659114,c_conservative_daily_replay_fixed_t2_close,,False,False,open_limit_up_unbuyable,nan,20240524,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_refined,20240524,C,HISTORICAL_SIM_FILLED,600149.SH,廊坊发展,sh_main,,0.021243321143972302,701507.8273659114,716410.1834276557,c_conservative_daily_replay_fixed_t2_close,,True,True,,,20240527,20240528,4.3043,4.42557,False,0,False,500000.0,716410.1834276557,0.0
A_plus_B_plus_C_refined,20240527,A_B_OR_C,POSITION_OCCUPIED_SKIP,,,,,0.0,716410.1834276557,716410.1834276557,,600149.SH 廊坊发展,False,False,,,,,,,False,0,False,500000.0,716410.1834276557,0.0
A_plus_B_plus_C_refined,20240528,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,716410.1834276557,716410.1834276557,,,False,False,,,,,,,False,0,False,500000.0,716410.1834276557,0.0
A_plus_B_plus_C_refined,20240529,NONE,NO_CANDIDATE,,,,,0.0,716410.1834276557,716410.1834276557,,,False,False,,,,,,,False,0,False,500000.0,716410.1834276557,0.0
A_plus_B_plus_C_refined,20240530,NONE,NO_CANDIDATE,,,,,0.0,716410.1834276557,716410.1834276557,,,False,False,,,,,,,False,0,False,500000.0,716410.1834276557,0.0
A_plus_B_plus_C_refined,20240531,NONE,NO_CANDIDATE,,,,,0.0,716410.1834276557,716410.1834276557,,,False,False,,,,,,,False,0,False,500000.0,716410.1834276557,0.0
