trade_date,ts_code,name,limit_close,limit_pct_chg,fd_amount,first_time,last_time,open_times,limit,limit_amount,limit_times,open,high,low,close,pre_close,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,float_share,free_share,total_mv,circ_mv,is_low_amount,market_segment,limit_pct,first_time_bucket,board_type,is_st,limit_pct_bucket,fd_amount_to_circ_mv,is_fd_amount_abnormal,stock_count,up_count,down_count,flat_count,limit_up_count,limit_up_max_height,one_word_limit_count,opened_limit_count,total_amount,limit_up_fd_amount_sum,market_sentiment_level,sh_main_stock_count,sh_main_limit_up_count,sh_main_limit_up_ratio,sh_main_market_sentiment_level,sz_main_stock_count,sz_main_limit_up_count,sz_main_limit_up_ratio,sz_main_market_sentiment_level,chi_next_stock_count,chi_next_limit_up_count,chi_next_limit_up_ratio,chi_next_market_sentiment_level,star_stock_count,star_limit_up_count,star_limit_up_ratio,star_market_sentiment_level,bj_stock_count,bj_limit_up_count,bj_limit_up_ratio,bj_market_sentiment_level,other_stock_count,other_limit_up_count,other_limit_up_ratio,other_market_sentiment_level,main_board_limit_up_count,growth_board_limit_up_count,limit_5cm_count,limit_10cm_count,limit_20cm_count,limit_30cm_count,segment_limit_up_count,segment_stock_count,segment_limit_up_ratio,segment_market_sentiment_level,limit_times_fill_model,limit_times_bucket,board_type_fill_model,first_time_bucket_fill_model,market_sentiment_level_fill_model,market_segment_fill_model,segment_market_sentiment_level_fill_model,matched_source,sample_count,is_sample_enough,suggested_turnover_rate,circ_mv_fill_model,current_queue_amount,planned_buy_amount,estimated_turnover_amount,available_fill_amount,fill_probability,position_scale,allow_buy,min_fill_probability,score_error,is_fill_score_reliable,allow_buy_reliable,next_trade_date,next_open,exit_trade_date,exit_close,gross_return,fee_rate,net_return,is_win,holding_days_rule,prev_pct_chg,prev2_pct_chg,two_day_pct_chg,prev_amount,prev_turnover_rate,amount_ratio_1d,turnover_ratio_1d,market_leader_rank,segment_market_leader_rank,limit_height_rank,segment_limit_height_rank,theme_heat_score,same_theme_limit_count,retreat_state,segment_retreat_state,market_emotion_state,market_emotion_score,market_limit_down_count,market_limit_down_ratio,market_chain_count,market_limit_max_height,segment_emotion_state,segment_emotion_score,segment_limit_down_count,segment_limit_down_ratio,segment_chain_count,segment_limit_max_height,segment_open_rate,first_time_minutes,theme_heat_bucket,same_theme_limit_count_bucket,theme_limit_count_bucket,theme_limit_height_bucket,theme_heat_rank_bucket,theme_leader_rank_bucket,theme_height_rank_bucket,theme_is_mainline_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,market_chain_count_bucket,segment_chain_count_bucket,market_limit_down_count_bucket,segment_limit_down_count_bucket,segment_limit_down_ratio_bucket,segment_limit_max_height_bucket,market_leader_rank_bucket,segment_market_leader_rank_bucket,limit_height_rank_bucket,segment_limit_height_rank_bucket,first_time_detail_bucket,limit_times_detail_bucket,open_times_bucket,amount_bucket,turnover_rate_bucket,volume_ratio_bucket,fd_ratio_bucket,pct_chg_bucket,prev_pct_chg_bucket,amount_ratio_bucket,limit_up_count_bucket,segment_limit_up_count_bucket,segment_limit_up_ratio_bucket,auction_strength_bucket,open_5m_strength_bucket,sector_moneyflow_bucket,top_list_net_buy_bucket,retreat_state_bucket,segment_retreat_state_bucket,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,planned_position_pct,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,daily_return,strict_account_return,strict_return_source
20240723,002682.SZ,龙洲股份,4.04,10.08,42401662.0,93318,93515,1,U,,1,3.67,4.04,3.66,4.04,3.67,10.0817,408030.47,162353.37,7.2557,10.2343,1.31,56236.0194,39868.7379,227196.912,227193.5184,False,sz_main,0.1,early_morning,t_board,False,10cm,0.0186632357730149,False,5335,568,4673,94,41,3,22,19,667211700.168,1594536672.0,weak,1685,19,0.0112759643916913,neutral,1482,13,0.0087719298245614,weak,1345,9,0.0066914498141263,weak,573,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,32,9,0,32,9,0,13,1482,0.0087719298245614,weak,1,1,t_board,early_morning,weak,sz_main,weak,exact,118,True,5.6852,227193.5184,42401662.0,100000.0,129164059.080768,86762397.08076799,1.0,1.0,True,0.6,,True,True,20240724,4.01,20240725,4.01,0.0,0.00362,-0.0036180019980018192,False,T+1_open_buy_T+2_close_sell,1.3812,-2.6882,-1.3070000000000002,109414.502,5.3105,1.4838377640287574,1.3662931927313813,11,4,3.0,2.0,,,retreat_weak,neutral,mixed,5.033552014995315,6,0.0011246485473289,10,3,mixed,3.896221322537112,1,0.0006747638326585,3,2,0.3846153846153846,573,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,8_15,1_3,5_15,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_2_3,rank_2_3,before_1000,1,1,1e8_3e8,6_10,1_2,1pct_2pct,9_5_10_5,0_3,1_2_2,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,neutral,20240724,4.01,4.07,3.86,3.87,4.04,-4.2079,20240725,3.82,4.15,3.82,4.01,3.87,3.6176,20240726,4.02,4.09,3.92,4.03,4.01,0.4988,20240729,4.09,4.42,4.07,4.19,4.03,3.9702,20240730,4.14,4.15,3.96,3.99,4.19,-4.7733,fixed_t2_close,0.8,True,,20240724,4.01,4.014009999999999,daily_open_plus_slippage_no_l2,True,,4.01,4.00599,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.0028944015984014556,-0.0028944015984014556,c_conservative_daily_replay_fixed_t2_close
20240724,600689.SH,上海三毛,7.32,10.08,24024232.0,100134,100134,0,U,,1,6.58,7.32,6.55,7.32,6.65,10.0752,147715.34,105115.35,9.7051,14.7649,1.94,15220.4143,10004.52,147125.6631,111413.4327,False,sh_main,0.1,midday,one_word,False,10cm,0.0215631377813206,False,5335,799,4446,90,30,3,18,12,631865315.087,1139379825.0,weak,1685,16,0.0094955489614243,weak,1482,7,0.0047233468286099,weak,1345,7,0.0052044609665427,weak,573,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,23,7,0,23,7,0,16,1685,0.0094955489614243,weak,1,1,one_word,midday,weak,sh_main,weak,exact,796,True,2.7651000000000003,111413.4327,24024232.0,100000.0,30806928.275877003,6782696.275877003,1.0,1.0,True,0.6,,True,True,20240725,7.24,20240726,7.32,0.011049723756906,0.00362,0.007409644388760527,True,T+1_open_buy_T+2_close_sell,1.0638,-2.2288,-1.165,44096.586,4.2977,2.3837525653346496,2.2582078786327573,16,9,3.0,2.0,,,retreat_2day,neutral,retreat,4.712464854732897,20,0.0037488284910965,11,3,mixed,6.208605341246291,9,0.0053412462908011,7,3,0.3125,601,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,retreat,mixed,8_15,5_10,15_30,8_15,0_3pct_0_8pct,3,rank_11_30,rank_4_10,rank_2_3,rank_2_3,1000_1100,1,0,1e8_3e8,6_10,1_2,2pct_5pct,9_5_10_5,0_3,2_3,lt_30,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_2day,neutral,20240725,7.24,7.88,7.18,7.44,7.32,1.6393,20240726,7.31,7.43,7.21,7.32,7.44,-1.6129,20240729,7.29,7.8,7.23,7.62,7.32,4.0984,20240730,7.49,7.68,7.35,7.63,7.62,0.1312,20240731,7.53,7.74,7.44,7.63,7.63,0.0,fixed_t2_close,0.8,True,,20240725,7.24,7.24724,daily_open_plus_slippage_no_l2,True,,7.32,7.31268,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.005927715511008422,0.005927715511008422,c_conservative_daily_replay_fixed_t2_close
20240725,301100.SZ,风光股份,14.59,19.98,40773505.0,101706,101706,0,U,,1,12.08,14.59,12.04,14.59,12.16,19.9836,45889.72,64531.141,9.1779,9.1779,5.71,5000.0,5000.0,291800.0,72950.0,False,chi_next,0.2,midday,one_word,False,20cm,0.0558923989033584,False,5333,3421,1678,234,43,4,25,18,593337602.8100001,2040989961.0,weak,1684,19,0.0112826603325415,neutral,1481,15,0.0101282916948008,neutral,1345,8,0.0059479553903345,weak,573,0,0.0,weak,249,1,0.0040160642570281,weak,1,0,0.0,weak,34,8,0,34,8,1,8,1345,0.0059479553903345,weak,1,1,one_word,midday,weak,chi_next,weak,exact,1336,True,12.16225,72950.0,40773505.0,100000.0,88723613.75,47950108.75,1.0,1.0,True,0.6,,True,True,20240726,15.6,20240729,13.8,-0.1153846153846153,0.00362,-0.11877207869054,False,T+1_open_buy_T+2_close_sell,0.0823,0.5795,0.6618,14999.003,2.4888,4.302362030329616,3.6876808100289296,22,7,4.0,3.0,,,neutral,neutral,mixed,5.516294768423027,4,0.0007500468779298,8,4,mixed,3.9947955390334577,0,0.0,2,3,0.5,617,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,1_3,lt_5,lt_1,lt_0_1pct,3,rank_11_30,rank_4_10,rank_4_10,rank_2_3,1000_1100,1,0,lt_1e8,6_10,4_8,gte_5pct,19_5_20_5,0_3,3_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240726,15.6,16.9,15.0,15.2,14.59,4.1809,20240729,14.09,14.49,13.72,13.8,15.2,-9.2105,20240730,13.71,13.73,13.22,13.33,13.8,-3.4058,20240731,13.26,13.53,13.14,13.49,13.33,1.2003,20240801,13.36,13.59,13.36,13.52,13.49,0.2224,fixed_t2_close,0.8,True,,20240726,15.6,15.615599999999997,daily_open_plus_slippage_no_l2,True,,13.8,13.786200000000001,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.09501766295243201,-0.09501766295243201,c_conservative_daily_replay_fixed_t2_close
20240808,300267.SZ,尔康制药,2.69,20.09,37046949.0,95839,95839,0,U,,1,2.26,2.69,2.26,2.69,2.24,20.0893,1135188.64,291026.74,7.9808,10.5496,5.41,142239.6841,107605.211,554840.71,382624.7502,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0096823190294499,False,5337,2355,2772,210,45,5,31,14,623642570.801,2434862823.0,weak,1686,18,0.0106761565836298,neutral,1481,19,0.012829169480081,neutral,1346,7,0.0052005943536404,weak,574,0,0.0,weak,249,1,0.0040160642570281,weak,1,0,0.0,weak,37,7,0,37,7,1,7,1346,0.0052005943536404,weak,1,1,one_word,early_morning,weak,chi_next,weak,exact,834,True,8.187525,382624.7502,37046949.0,100000.0,313274970.7881255,276228021.7881255,1.0,1.0,True,0.6,,True,True,20240809,2.96,20240812,2.59,-0.125,0.00362,-0.12836825174825178,False,T+1_open_buy_T+2_close_sell,-1.3216,3.1818,1.8601999999999999,30809.21,0.9619,9.446095501961913,8.296912360952282,20,4,4.0,2.0,,,retreat_2day,neutral,retreat,6.083417650365374,16,0.0029979389169945,8,5,mixed,2.6200594353640416,0,0.0,1,2,0.2857142857142857,598,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,retreat,mixed,3_8,lt_1,15_30,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_4_10,rank_2_3,before_1000,1,0,1e8_3e8,6_10,4_8,0_5pct_1pct,19_5_20_5,neg3_0,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_2day,neutral,20240809,2.96,2.96,2.49,2.5,2.69,-7.0632,20240812,2.47,2.75,2.4,2.59,2.5,3.6,20240813,2.5,2.55,2.37,2.41,2.59,-6.9498,20240814,2.38,2.4,2.32,2.34,2.41,-2.9046,20240815,2.34,2.41,2.32,2.38,2.34,1.7094,fixed_t2_close,0.8,True,,20240809,2.96,2.96296,daily_open_plus_slippage_no_l2,True,,2.59,2.5874099999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.10269460139860143,-0.10269460139860143,c_conservative_daily_replay_fixed_t2_close
20240812,300639.SZ,凯普生物,5.69,20.04,54999591.0,95230,95230,0,U,,1,4.89,5.69,4.87,5.69,4.74,20.0422,392781.64,211363.415,6.1839,10.2168,5.49,63516.4371,38444.6561,367858.8835,361408.5271,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0152181221182924,False,5338,1512,3649,177,32,3,19,13,498877727.045,1405889690.0,weak,1687,8,0.0047421458209839,weak,1481,17,0.0114787305874409,neutral,1346,7,0.0052005943536404,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,25,7,0,25,7,0,7,1346,0.0052005943536404,weak,1,1,one_word,early_morning,weak,chi_next,weak,exact,834,True,8.187525,361408.5271,54999591.0,100000.0,295904135.0844428,240904544.0844428,1.0,1.0,True,0.6,,True,True,20240813,5.92,20240814,6.94,0.1722972972972973,0.00362,0.1683350449550451,True,T+1_open_buy_T+2_close_sell,-1.4553,1.4768,0.021499999999999853,27710.47,0.9136,7.627565140540741,6.7687171628721545,17,5,2.0,1.0,,,neutral,neutral,mixed,3.3498688647433497,20,0.0037467216185837,4,3,mixed,1.0526002971768202,3,0.0022288261515601,0,1,0.4285714285714285,592,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,lt_1,15_30,1_3,0_1pct_0_3pct,1,rank_11_30,rank_4_10,rank_2_3,rank_1,before_1000,1,0,1e8_3e8,6_10,4_8,1pct_2pct,19_5_20_5,neg3_0,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240813,5.92,6.6,5.71,6.45,5.69,13.3568,20240814,6.07,7.45,6.01,6.94,6.45,7.5969,20240815,7.54,8.33,6.92,6.95,6.94,0.1441,20240816,6.89,8.3,6.3,8.1,6.95,16.5468,20240819,7.5,7.9,6.58,6.68,8.1,-17.5309,fixed_t2_close,0.8,True,,20240813,5.92,5.92592,daily_open_plus_slippage_no_l2,True,,6.94,6.93306,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.13466803596403606,0.13466803596403606,c_conservative_daily_replay_fixed_t2_close
20240814,300211.SZ,亿通科技,6.16,20.08,47976457.0,143239,143451,1,U,,1,5.1,6.16,5.09,6.16,5.13,20.078,179872.14,102060.096,6.0262,11.8636,5.39,29848.1824,15161.6653,187220.7094,183864.8036,False,chi_next,0.2,late,t_board,False,20cm,0.0260933338304232,False,5339,1370,3745,224,36,4,23,13,480418610.641,2516473479.0,weak,1688,8,0.0047393364928909,weak,1481,19,0.012829169480081,neutral,1346,9,0.0066864784546805,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,27,9,0,27,9,0,9,1346,0.0066864784546805,weak,1,1,t_board,late,weak,chi_next,weak,exact,56,True,16.184075,183864.8036,47976457.0,100000.0,297568177.13226706,249591720.13226703,1.0,1.0,True,0.6,,True,True,20240815,6.3,20240816,7.0,0.1111111111111111,0.00362,0.1072711088911091,True,T+1_open_buy_T+2_close_sell,1.5842,-0.9804,0.6038,17423.209,1.1554,5.857709449504968,5.215682880387745,23,9,2.0,2.0,,,retreat_weak,warming_2day,mixed,5.961902978085784,5,0.0009365049634763,11,4,mixed,3.2686478454680534,0,0.0,2,2,0.6666666666666666,872,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,8_15,1_3,lt_5,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_2_3,rank_2_3,after_1430,1,1,1e8_3e8,6_10,4_8,2pct_5pct,19_5_20_5,0_3,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,warming_2day,20240815,6.3,7.39,6.21,7.39,6.16,19.9675,20240816,7.95,8.46,6.93,7.0,7.39,-5.2774,20240819,6.35,6.5,5.6,5.6,7.0,-20.0,20240820,5.6,5.83,5.37,5.39,5.6,-3.75,20240821,5.28,5.55,5.27,5.29,5.39,-1.8553,fixed_t2_close,0.8,True,,20240815,6.3,6.306299999999999,daily_open_plus_slippage_no_l2,True,,7.0,6.993,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.08581688711288728,0.08581688711288728,c_conservative_daily_replay_fixed_t2_close
20240819,300518.SZ,新迅达,9.35,20.03,46655368.0,111624,111624,0,U,,1,7.86,9.35,7.61,9.35,7.79,20.0257,128141.37,112014.353,6.427,10.221,3.95,19937.9843,12537.0751,186449.8236,186420.1532,False,chi_next,0.2,midday,one_word,False,20cm,0.0250269979930474,False,5338,1912,3175,251,43,3,27,16,573433043.194,2577750359.0,weak,1687,12,0.0071132187314759,weak,1480,20,0.0135135135135135,neutral,1347,11,0.0081662954714179,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,32,11,0,32,11,0,11,1347,0.0081662954714179,weak,1,1,one_word,midday,weak,chi_next,weak,exact,1336,True,12.16225,186420.1532,46655368.0,100000.0,226728850.82567,180073482.82567,1.0,1.0,True,0.6,,True,True,20240820,9.5,20240821,9.59,0.0094736842105263,0.00362,0.005836753772543401,True,T+1_open_buy_T+2_close_sell,-2.1357,3.2425,1.1068000000000002,27287.474,1.7405,4.1049733295210835,3.692617064062051,31,9,3.0,2.0,,,neutral,neutral,mixed,4.38074185088048,10,0.0018733608092918,7,3,mixed,2.560282108389013,4,0.0029695619896065,1,2,0.5454545454545454,676,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,lt_1,5_15,3_8,0_1pct_0_3pct,2,rank_gt_30,rank_4_10,rank_2_3,rank_2_3,1100_1330,1,0,1e8_3e8,6_10,2_4,2pct_5pct,19_5_20_5,neg3_0,3_5,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240820,9.5,11.22,9.42,11.22,9.35,20.0,20240821,11.96,12.27,9.59,9.59,11.22,-14.5276,20240822,8.96,9.7,8.4,8.7,9.59,-9.2805,20240823,8.23,8.55,7.9,8.2,8.7,-5.7471,20240826,8.25,8.55,7.97,8.41,8.2,2.561,fixed_t2_close,0.8,True,,20240820,9.5,9.5095,daily_open_plus_slippage_no_l2,True,,9.59,9.58041,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.004669403018034721,0.004669403018034721,c_conservative_daily_replay_fixed_t2_close
20240820,002667.SZ,威领股份,5.63,9.96,10264036.0,93854,94748,2,U,,1,5.12,5.63,5.06,5.63,5.12,9.9609,163177.34,90787.96,6.9159,9.3363,1.99,23594.56,17477.654,136454.873,132837.3728,False,sz_main,0.1,early_morning,multi_open,False,10cm,0.0077267682909188,False,5339,669,4592,78,27,4,12,15,561434759.948,1241603989.0,weak,1688,6,0.0035545023696682,weak,1480,13,0.0087837837837837,weak,1347,7,0.0051967334818114,weak,574,0,0.0,weak,249,1,0.0040160642570281,weak,1,0,0.0,weak,19,7,0,19,7,1,13,1480,0.0087837837837837,weak,1,1,multi_open,early_morning,weak,sz_main,weak,exact,269,True,7.1166,132837.3728,10264036.0,100000.0,94535044.726848,84271008.72684799,1.0,1.0,True,0.6,,True,True,20240821,5.65,20240822,5.81,0.0283185840707962,0.00362,0.02464400148524044,True,T+1_open_buy_T+2_close_sell,-0.1949,-5.1756,-5.3705,30711.412,2.5475,2.956163656688921,2.7147791952894997,10,5,3.0,3.0,,,weak_below_30,neutral,mixed,4.503427608166323,9,0.0016857089342573,5,4,mixed,5.754054054054054,4,0.0027027027027027,4,4,0.3846153846153846,578,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,3_5,5_15,3_8,0_1pct_0_3pct,4_5,rank_4_10,rank_4_10,rank_2_3,rank_2_3,before_1000,1,2_3,lt_1e8,6_10,1_2,0_5pct_1pct,9_5_10_5,neg3_0,2_3,lt_30,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,weak_below_30,neutral,20240821,5.65,6.19,5.47,6.19,5.63,9.9467,20240822,6.19,6.81,5.8,5.81,6.19,-6.1389,20240823,5.68,5.79,5.34,5.54,5.81,-4.6472,20240826,5.46,6.09,5.37,6.09,5.54,9.9278,20240827,6.09,6.19,5.64,5.79,6.09,-4.9261,fixed_t2_close,0.8,True,,20240821,5.65,5.65565,daily_open_plus_slippage_no_l2,True,,5.81,5.804189999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.019715201188192352,0.019715201188192352,c_conservative_daily_replay_fixed_t2_close
20240821,603389.SH,亚振家居,5.76,9.92,36510912.0,131736,131736,0,U,,1,5.15,5.76,5.09,5.76,5.24,9.9237,253563.2,139877.672,9.6503,27.9433,1.15,26275.2,9074.1947,151345.152,151345.152,False,sh_main,0.1,midday,one_word,False,10cm,0.0241242692729265,False,5340,1849,3237,254,39,5,24,15,512852263.2,2026158283.0,weak,1688,14,0.0082938388625592,weak,1480,18,0.0121621621621621,neutral,1348,7,0.0051928783382789,weak,574,0,0.0,weak,249,0,0.0,weak,1,0,0.0,weak,32,7,0,32,7,0,14,1688,0.0082938388625592,weak,1,1,one_word,midday,weak,sh_main,weak,exact,796,True,2.7651000000000003,151345.152,36510912.0,100000.0,41848447.97952001,5337535.979520008,1.0,1.0,True,0.6,,True,True,20240822,5.86,20240823,5.56,-0.0511945392491468,0.00362,-0.05471025445544213,False,T+1_open_buy_T+2_close_sell,1.354,-4.2593,-2.9052999999999995,80719.692,5.9092,1.732881636862539,1.633097542814594,27,11,2.0,2.0,,,neutral,neutral,mixed,6.240449438202247,4,0.0007490636704119,8,5,mixed,3.7872037914691945,2,0.0011848341232227,3,2,0.5714285714285714,797,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,1_3,lt_5,1_3,0_1pct_0_3pct,2,rank_11_30,rank_11_30,rank_2_3,rank_2_3,1100_1330,1,0,1e8_3e8,6_10,1_2,2pct_5pct,9_5_10_5,0_3,1_2_2,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20240822,5.86,6.05,5.59,5.67,5.76,-1.5625,20240823,5.67,5.75,5.5,5.56,5.67,-1.94,20240826,5.5,5.71,5.4,5.63,5.56,1.259,20240827,5.52,5.82,5.47,5.74,5.63,1.9538,20240828,5.65,6.0,5.57,5.64,5.74,-1.7422,fixed_t2_close,0.8,True,,20240822,5.86,5.86586,daily_open_plus_slippage_no_l2,True,,5.56,5.55444,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04376820356435371,-0.04376820356435371,c_conservative_daily_replay_fixed_t2_close
20240826,300606.SZ,金太阳,19.92,20.0,43719420.0,100600,100600,0,U,,1,16.4,19.92,16.33,19.92,16.6,20.0,117357.5,226638.106,9.835,14.1914,2.7,11932.6435,8269.6432,279113.064,237698.2585,False,chi_next,0.2,midday,one_word,False,20cm,0.0183928230168333,False,5340,3843,1347,150,44,8,27,17,529117319.651,2618232648.0,weak,1689,15,0.0088809946714031,weak,1478,21,0.0142083897158322,neutral,1348,7,0.0051928783382789,weak,574,1,0.0017421602787456,weak,250,0,0.0,weak,1,0,0.0,weak,36,8,0,36,8,0,7,1348,0.0051928783382789,weak,1,1,one_word,midday,weak,chi_next,weak,exact,1336,True,12.16225,237698.2585,43719420.0,100000.0,289094564.44416255,245375144.44416255,1.0,1.0,True,0.6,,True,True,20240827,20.0,20240828,20.31,0.0154999999999998,0.00362,0.011851028971029142,True,T+1_open_buy_T+2_close_sell,1.2195,-3.9813,-2.7618,51100.355,2.6419,4.435157172587157,3.7226995722775276,22,5,3.0,2.0,,,warming_2day,warming_2day,warming,8.599250936329588,10,0.0018726591760299,8,8,mixed,2.6192878338278933,0,0.0,1,2,0.4285714285714285,606,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,warming,mixed,3_8,lt_1,5_15,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_2_3,rank_2_3,1000_1100,1,0,1e8_3e8,6_10,2_4,1pct_2pct,19_5_20_5,0_3,3_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,warming_2day,warming_2day,20240827,20.0,20.8,19.0,19.66,19.92,-1.3052,20240828,19.26,20.68,19.26,20.31,19.66,3.3062,20240829,20.13,22.88,20.13,21.05,20.31,3.6435,20240830,20.88,22.45,20.7,21.05,21.05,0.0,20240902,20.4,20.77,19.82,19.95,21.05,-5.2257,fixed_t2_close,0.8,True,,20240827,20.0,20.019999999999996,daily_open_plus_slippage_no_l2,True,,20.31,20.28969,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.009480823176823314,0.009480823176823314,c_conservative_daily_replay_fixed_t2_close
20240827,301207.SZ,华兰疫苗,18.86,19.97,32856006.0,95424,95424,0,U,,1,15.7,18.86,15.7,18.86,15.72,19.9746,100113.12,179696.025,7.0677,8.9776,5.38,14164.8488,11151.4624,1133537.865,267149.0484,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0122987546453113,False,5339,1053,4175,111,31,9,20,11,514154353.301,1651324208.0,weak,1688,14,0.0082938388625592,weak,1478,9,0.0060893098782138,weak,1348,7,0.0051928783382789,weak,574,0,0.0,weak,250,1,0.004,weak,1,0,0.0,weak,23,7,0,23,7,1,7,1348,0.0051928783382789,weak,1,1,one_word,early_morning,weak,chi_next,weak,exact,834,True,8.187525,267149.0484,32856006.0,100000.0,218728951.2501211,185872945.2501211,1.0,1.0,True,0.6,,True,True,20240828,19.38,20240829,17.9,-0.0763673890608875,0.00362,-0.07983280886296366,False,T+1_open_buy_T+2_close_sell,0.5758,-2.9795,-2.4036999999999997,19701.948,0.8878,9.120723747722813,7.960914620410002,12,3,4.0,2.0,,,retreat_weak,neutral,mixed,9.133395766997564,11,0.0020603109196478,8,9,mixed,2.6192878338278933,0,0.0,1,2,0.2857142857142857,594,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,3_8,lt_1,5_15,lt_1,lt_0_1pct,2,rank_11_30,rank_2_3,rank_4_10,rank_2_3,before_1000,1,0,1e8_3e8,6_10,4_8,1pct_2pct,19_5_20_5,0_3,gte_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,neutral,20240828,19.38,19.79,17.96,18.11,18.86,-3.9767,20240829,17.74,18.16,17.55,17.9,18.11,-1.1596,20240830,17.65,18.54,17.51,18.33,17.9,2.4022,20240902,18.14,18.49,17.72,17.78,18.33,-3.0005,20240903,17.64,18.12,17.62,17.97,17.78,1.0686,fixed_t2_close,0.8,True,,20240828,19.38,19.399379999999997,daily_open_plus_slippage_no_l2,True,,17.9,17.882099999999998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.06386624709037093,-0.06386624709037093,c_conservative_daily_replay_fixed_t2_close
