scenario,signal_date,strategy_leg,operation_status,ts_code,name,market_segment,risk_flags,account_return,equity_before,equity_after,return_source,active_position,buy_executed,sell_executed,buy_reject_reason,sell_reject_reason,buy_trade_date,exit_trade_date,buy_price,exit_price,path_conflict,limit_down_blocked_days,live_order_enabled,initial_equity,peak_equity,drawdown
A_plus_B_plus_C_refined,20240520,A,HISTORICAL_SIM_FILLED,300162.SZ,雷曼光电,chi_next,无,0.403015654731823,500000.0,701507.8273659114,a_audit_dynamic_account_return,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_refined,20240521,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,701507.8273659114,701507.8273659114,,,False,False,,,,,,,False,0,False,500000.0,701507.8273659114,0.0
A_plus_B_plus_C_refined,20240522,C,HISTORICAL_SIM_FILLED,300500.SZ,启迪设计,chi_next,,0.07387498286329063,701507.8273659114,753331.7060910324,c_conservative_daily_replay_fixed_t2_close,,True,True,,,20240523,20240524,12.492479999999999,13.666319999999999,False,0,False,500000.0,753331.7060910324,0.0
A_plus_B_plus_C_refined,20240523,A_B_OR_C,POSITION_OCCUPIED_SKIP,,,,,0.0,753331.7060910324,753331.7060910324,,300500.SZ 启迪设计,False,False,,,,,,,False,0,False,500000.0,753331.7060910324,0.0
A_plus_B_plus_C_refined,20240524,C,HISTORICAL_SIM_FILLED,300882.SZ,万胜智能,chi_next,,-0.003301126814092595,753331.7060910324,750844.8625961492,c_conservative_daily_replay_fixed_t2_close,,True,True,,,20240527,20240528,19.64963,19.60038,False,0,False,500000.0,753331.7060910324,-0.0033011268140924477
A_plus_B_plus_C_refined,20240527,A_B_OR_C,POSITION_OCCUPIED_SKIP,,,,,0.0,750844.8625961492,750844.8625961492,,300882.SZ 万胜智能,False,False,,,,,,,False,0,False,500000.0,753331.7060910324,-0.0033011268140924477
A_plus_B_plus_C_refined,20240528,A_OR_B,POSITION_OCCUPIED_SKIP,,,,,0.0,750844.8625961492,750844.8625961492,,,False,False,,,,,,,False,0,False,500000.0,753331.7060910324,-0.0033011268140924477
A_plus_B_plus_C_refined,20240529,C,HISTORICAL_SIM_FILLED,603778.SH,国晟科技,sh_main,,-0.06195982596994826,750844.8625961492,704322.645579262,c_conservative_daily_replay_fixed_t2_close,,True,True,,,20240530,20240531,3.9239199999999994,3.62637,False,0,False,500000.0,753331.7060910324,-0.06505641554113495
A_plus_B_plus_C_refined,20240530,A_B_OR_C,POSITION_OCCUPIED_SKIP,,,,,0.0,704322.645579262,704322.645579262,,603778.SH 国晟科技,False,False,,,,,,,False,0,False,500000.0,753331.7060910324,-0.06505641554113495
A_plus_B_plus_C_refined,20240531,C,HISTORICAL_SIM_FILLED,601929.SH,吉视传媒,sh_main,,-0.017543972211274763,704322.645579262,691966.0286574479,c_conservative_daily_replay_fixed_t2_close,,True,True,,,20240603,20240604,1.09109,1.0689300000000002,False,0,False,500000.0,753331.7060910324,-0.0814590398059909
