scenario,condition,day_count,executed_trade_count,b_trade_count,a_trade_count,buy_rejected_count,sell_unresolved_count,review_required_count,no_candidate_count,position_occupied_skip_count,win_rate,avg_account_return,median_account_return,max_profit,max_loss,profit_loss_ratio,initial_equity,final_equity,equity_multiple,max_drawdown,path_conflict_count,limit_down_blocked_trade_count,live_order_enabled,c_trade_count,candidate_return_source_count,audit_or_replay_return_source_count,strict_rank,approx_equity_multiple,approx_executed_trade_count,approx_win_rate,approx_max_drawdown
A_plus_B_plus_C_0954,segment_limit_up_ratio_bucket=2pct_3pct;market_emotion_state_bucket=main_rise,481,85,23,50,1,0,5,355,35,0.7411764705882353,0.05464341447152192,0.0326313425704338,0.4980539655009626,-0.11800704531551723,2.1447354844387063,500000.0,31010431.284743674,62.02086256948735,-0.14026582438977242,0,0,False,12,0,85,23,2.362468385626031,41,0.6829268292682927,-0.2817203928067944
A_plus_B_plus_C_1806,prev_pct_chg_bucket=neg3_0;segment_limit_height_rank_bucket=rank_1,481,99,23,51,0,0,5,329,48,0.6868686868686869,0.04797599857791669,0.02464048591717308,0.5188303352032584,-0.11800704531551723,2.10916497081183,500000.0,30828409.580828324,61.65681916165665,-0.1454537476219917,0,1,False,25,0,99,18,2.5290582463175784,101,0.46534653465346537,-0.40062374552156343
A_plus_B_plus_C_2053,market_segment=chi_next;segment_emotion_state_bucket=mixed;first_time_detail_bucket=1330_1430,481,93,25,52,0,0,5,342,41,0.7096774193548387,0.05032605976197329,0.025152492959031714,0.4980539655009626,-0.11800704531551723,2.095222739474498,500000.0,30694784.373717677,61.389568747435355,-0.13636773737941077,0,0,False,16,0,93,120,1.579700379303861,61,0.5245901639344263,-0.41073386336335715
A_plus_B_plus_C_0958,segment_limit_up_ratio_bucket=3pct_5pct;market_emotion_state_bucket=main_rise,481,82,24,52,0,0,5,364,30,0.7195121951219512,0.056587735885937386,0.03218377550185595,0.4980539655009626,-0.11800704531551723,2.4717515208500327,500000.0,30575677.621100668,61.15135524220133,-0.13636773737941077,0,0,False,6,0,82,112,1.5984449769612945,25,0.6,-0.14074559530422304
A_plus_B_plus_C_1723,amount_ratio_bucket=2_3;limit_times_detail_bucket=3,481,80,25,51,1,0,5,366,29,0.725,0.05795086191809125,0.03218377550185595,0.4980539655009626,-0.11800704531551723,2.492376874202949,500000.0,30488930.109624606,60.97786021924921,-0.13636773737941088,0,0,False,4,0,80,29,2.2209085658219796,46,0.5217391304347826,-0.3605495712124507
A_plus_B_plus_C_0972,segment_limit_up_ratio_bucket=2pct_3pct;first_time_detail_bucket=1330_1430,481,111,21,46,0,0,3,301,66,0.6576576576576577,0.04190312259935603,0.021434748175136208,0.4980539655009626,-0.11800704531551723,2.3158725106694233,500000.0,30340376.57489785,60.680753149795706,-0.15214740524768777,0,2,False,44,0,111,119,1.5800627649885,86,0.5,-0.5994879986667211
A_plus_B_plus_C_1432,market_emotion_state_bucket=warming;prev_pct_chg_bucket=3_7,481,86,25,51,0,0,5,355,35,0.7093023255813954,0.05387715399398615,0.0304555790165525,0.4980539655009626,-0.11800704531551723,2.449164218387692,500000.0,30320606.7623648,60.6412135247296,-0.13636773737941077,0,0,False,10,0,86,109,1.604793281047441,34,0.5294117647058824,-0.2970179231970669
A_plus_B_plus_C_1738,amount_ratio_bucket=2_3;limit_height_rank_bucket=rank_1,481,78,25,52,1,0,5,371,26,0.7435897435897436,0.059240422669774466,0.03309851630226884,0.4980539655009626,-0.11800704531551723,2.404144551361666,500000.0,30226729.946139716,60.45345989227943,-0.13636773737941088,0,0,False,1,0,78,4,3.7759063621830498,42,0.6190476190476191,-0.21487596984392565
A_plus_B_plus_C_2231,market_emotion_state_bucket=main_rise;segment_emotion_state_bucket=warming;amount_ratio_bucket=2_3,481,78,25,52,0,0,5,372,26,0.7435897435897436,0.059041727844327097,0.03218377550185595,0.4980539655009626,-0.11800704531551723,2.3972375171696054,500000.0,29773483.67326565,59.546967346531304,-0.13636773737941088,0,0,False,1,0,78,110,1.6039473914854583,10,0.8,-0.03573732841328414
A_plus_B_plus_C_1092,fd_ratio_bucket=0_5pct_1pct;segment_emotion_state_bucket=climax,481,89,25,52,1,0,5,349,37,0.6966292134831461,0.05186430873018971,0.0291749495998269,0.4980539655009626,-0.11800704531551723,2.3088592248145674,500000.0,29382220.12891354,58.76444025782708,-0.18639313382602873,0,0,False,12,0,89,91,1.7008904756237604,20,0.6,-0.17883287995010422
A_plus_B_plus_C_0345,market_chain_count_bucket=3_8;segment_limit_up_count_bucket=20_40,481,81,23,51,0,0,5,365,30,0.7160493827160493,0.05668120764927687,0.0317362084332781,0.4980539655009626,-0.11800704531551723,2.592588869546268,500000.0,29369249.678352255,58.73849935670451,-0.13636773737941088,0,0,False,7,0,81,103,1.6324646613052578,30,0.6,-0.15473042711419815
A_plus_B_plus_C_1397,market_emotion_state_bucket=warming;turnover_rate_bucket=6_10,481,90,24,52,1,0,4,347,39,0.6888888888888889,0.05104349472140564,0.02804369219992356,0.4980539655009626,-0.11800704531551723,2.624139997264779,500000.0,29232394.914876048,58.46478982975209,-0.13636773737941077,0,1,False,14,0,90,135,1.528686209278181,37,0.5135135135135135,-0.23642314821495614
A_plus_B_plus_C_0182,market_segment=sz_main;market_emotion_state_bucket=main_rise,481,88,23,52,0,0,5,352,36,0.6818181818181818,0.05237360871077382,0.02915635420937055,0.4980539655009626,-0.11800704531551723,2.4976817775416995,500000.0,29143151.87423225,58.286303748464505,-0.14437026501923067,0,0,False,13,0,88,140,1.501905369667317,47,0.5319148936170213,-0.24490452764724002
A_plus_B_plus_C_0352,market_chain_count_bucket=15_30;segment_limit_up_ratio_bucket=0_5pct_1pct,481,79,24,52,0,0,5,370,27,0.7468354430379747,0.05808453000813515,0.0352808081329955,0.4980539655009626,-0.11800704531551723,2.134165916764077,500000.0,29021657.717738047,58.043315435476096,-0.13636773737941088,0,0,False,3,0,79,52,1.9068617305584379,40,0.6,-0.4560104988514255
A_plus_B_plus_C_0538,segment_chain_count_bucket=5_10;segment_limit_up_count_bucket=40_80,481,82,25,52,0,0,4,365,30,0.7195121951219512,0.0558331615967544,0.0304555790165525,0.4980539655009626,-0.11800704531551723,2.539333362851937,500000.0,28945447.4221016,57.890894844203196,-0.13636773737941088,0,0,False,5,0,82,154,1.4516291857844559,24,0.5416666666666666,-0.2738814225408104
A_plus_B_plus_C_2244,market_emotion_state_bucket=warming;segment_emotion_state_bucket=mixed;amount_ratio_bucket=3_5,481,80,25,52,1,0,4,368,28,0.725,0.057013986381663974,0.0304555790165525,0.4980539655009626,-0.11800704531551723,2.514916465887707,500000.0,28477248.255227067,56.954496510454135,-0.13636773737941088,0,0,False,3,0,80,104,1.629653175035244,22,0.45454545454545453,-0.14621471622822313
A_plus_B_plus_C_0989,segment_limit_up_ratio_bucket=3pct_5pct;turnover_rate_bucket=6_10,481,84,23,51,0,0,5,359,33,0.7142857142857143,0.05413065814282102,0.0304555790165525,0.4980539655009626,-0.11800704531551723,2.534419982864302,500000.0,28413466.897404086,56.82693379480817,-0.13636773737941088,0,0,False,10,0,84,160,1.440873420831003,31,0.5483870967741935,-0.21099551986681275
A_plus_B_plus_C_2185,market_chain_count_bucket=gte_30;fd_ratio_bucket=0_1pct_0_3pct;prev_pct_chg_bucket=3_7,481,84,25,52,1,0,5,359,32,0.7142857142857143,0.054125278605023884,0.02915635420937055,0.4980539655009626,-0.11800704531551723,2.441528929454605,500000.0,27983329.53092275,55.9666590618455,-0.13636773737941088,0,0,False,7,0,84,129,1.5399539103813733,17,0.5882352941176471,-0.1744518408769029
A_plus_B_plus_C_1436,market_emotion_state_bucket=retreat;prev_pct_chg_bucket=3_7,481,83,24,50,0,0,5,360,33,0.7108433734939759,0.055042107043229274,0.0317362084332781,0.4980539655009626,-0.11800704531551723,2.1615561703059254,500000.0,27978072.776006483,55.95614555201296,-0.19081108086625576,0,0,False,9,0,83,105,1.6225501339155592,33,0.5151515151515151,-0.21379891796361306
A_plus_B_plus_C_2105,segment_limit_up_count_bucket=40_80;open_times_bucket=2_3;turnover_rate_bucket=15_25,481,96,23,52,0,0,4,335,46,0.7083333333333334,0.047958245399173455,0.02915635420937055,0.4980539655009626,-0.1377967406386715,1.796481417854058,500000.0,27938124.735615846,55.876249471231695,-0.20289506556127734,0,1,False,21,0,96,92,1.68212421818424,42,0.6666666666666666,-0.17703920331463685
A_plus_B_plus_C_0145,market_segment=bj;segment_limit_up_ratio_bucket=1pct_2pct,481,79,25,51,1,0,5,368,28,0.7215189873417721,0.057476961456824974,0.0317362084332781,0.4980539655009626,-0.11800704531551723,2.4727550581439637,500000.0,27855934.06300781,55.71186812601562,-0.136367737379411,0,0,False,3,0,79,6,3.2809200340894664,25,0.56,-0.23473858258931468
A_plus_B_plus_C_1347,segment_emotion_state_bucket=climax;limit_times_detail_bucket=3,481,82,25,52,0,0,5,364,30,0.7195121951219512,0.055639107575783726,0.0304555790165525,0.4980539655009626,-0.12340785041373709,2.186308949870504,500000.0,27820301.123983998,55.640602247968,-0.13636773737941077,0,0,False,5,0,82,56,1.8967630859546538,17,0.6470588235294118,-0.21608932979395734
A_plus_B_plus_C_0978,segment_limit_up_ratio_bucket=0_5pct_1pct;first_time_detail_bucket=1000_1100,481,103,25,51,1,0,5,319,53,0.6796116504854369,0.0437379282587571,0.02228841203399,0.4744497307792882,-0.11800704531551723,2.244023706222536,500000.0,27800060.764939517,55.60012152987903,-0.13636773737941088,0,1,False,27,0,103,67,1.8215160024528545,101,0.48514851485148514,-0.4482294809863204
A_plus_B_plus_C_2239,market_emotion_state_bucket=warming;segment_emotion_state_bucket=main_rise;amount_ratio_bucket=2_3,481,79,25,51,0,0,5,368,29,0.7341772151898734,0.0574415255935405,0.0317362084332781,0.4980539655009626,-0.11800704531551723,2.3107175035839416,500000.0,27760444.932548545,55.52088986509709,-0.13636773737941088,0,1,False,3,0,79,144,1.4951425602403068,19,0.6842105263157895,-0.06482068619246861
A_plus_B_plus_C_0562,segment_chain_count_bucket=1_3;segment_limit_up_ratio_bucket=2pct_3pct,481,78,25,52,0,0,5,372,26,0.7307692307692307,0.05806659179229713,0.03218377550185595,0.4980539655009626,-0.11800704531551723,2.3746691252896466,500000.0,27549083.615878284,55.09816723175657,-0.13636773737941088,0,0,False,1,0,78,70,1.8104055669707593,11,0.7272727272727273,-0.20071660214614317
A_plus_B_plus_C_0138,market_segment=sh_main;segment_limit_up_ratio_bucket=2pct_3pct,481,92,23,49,1,0,4,341,43,0.7282608695652174,0.049107752700037276,0.024619018807461458,0.4980539655009626,-0.11800704531551723,2.1246536580013897,500000.0,27530651.820265386,55.061303640530774,-0.1436342572080227,0,0,False,20,0,92,53,1.904607584226896,58,0.5862068965517241,-0.2302726818122638
A_plus_B_plus_C_0738,segment_limit_up_count_bucket=40_80;segment_limit_up_ratio_bucket=2pct_3pct,481,87,24,50,1,0,4,352,37,0.7126436781609196,0.05190465718860357,0.0291377588189142,0.4980539655009626,-0.11800704531551723,2.3171825936085653,500000.0,27327237.660887748,54.65447532177549,-0.1436342572080228,0,0,False,13,0,87,15,2.625029971722639,43,0.6511627906976745,-0.15819705869518463
A_plus_B_plus_C_1172,fd_ratio_bucket=0_5pct_1pct;prev_pct_chg_bucket=3_7,481,153,23,36,5,0,2,199,122,0.5947712418300654,0.03078940671027797,0.014343814730723778,0.4980539655009626,-0.15047872341080068,1.8000986808670187,500000.0,27226263.564438444,54.45252712887689,-0.31362718582310845,0,5,False,94,0,153,153,1.452241242644649,127,0.4881889763779528,-0.3940918395867219
A_plus_B_plus_C_1238,segment_emotion_state_bucket=main_rise;market_emotion_state_bucket=main_rise,481,86,22,51,1,0,5,353,36,0.7093023255813954,0.05305841642219366,0.033956075351714646,0.4980539655009626,-0.17854275324675314,1.9690553348603068,500000.0,27195181.631244633,54.39036326248927,-0.22003832384477684,0,1,False,13,0,86,68,1.8206437532980286,43,0.5581395348837209,-0.2795727086030555
A_plus_B_plus_C_0122,market_segment=sh_main;segment_limit_up_count_bucket=40_80,481,86,24,50,1,0,4,354,36,0.7093023255813954,0.05237064302099957,0.02915635420937055,0.4980539655009626,-0.11800704531551723,2.4177548398714115,500000.0,27126413.250649177,54.25282650129835,-0.1436342572080227,0,0,False,12,0,86,39,2.053029438284017,37,0.5945945945945946,-0.19538492451085887
A_plus_B_plus_C_0512,market_chain_count_bucket=8_15;limit_height_rank_bucket=rank_4_10,481,83,24,51,0,0,5,361,32,0.7108433734939759,0.05438161330809215,0.0291749495998269,0.4980539655009626,-0.11800704531551723,2.4803708520538366,500000.0,27101968.97694987,54.20393795389974,-0.13636773737941077,0,0,False,8,0,83,141,1.501351958005062,58,0.43103448275862066,-0.2919840343565362
