signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20260304,1,PLAN_BUY_T1_OPEN,600545.SH,卓郎智能,sh_main,-1.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0067970339099295,10_20,3_8,15_30,retreat_2day,retreat,mixed,before_1000,6_10,1_2_2,lt_neg3,590900.414,9.7579,1.05,4.0,1.0,93526,131556,该候选只用于模拟盘计划，不代表实盘可买入。,20260305,3.77,20260306,4.15,0.0971757559681698,True,20260304,20260305,3.77,3.77,3.77,3.77,3.43,9.9125,20260306,4.0,4.15,3.83,4.15,3.77,10.0796,20260309,3.88,4.09,3.76,3.89,4.15,-6.2651,20260310,3.89,4.07,3.83,3.96,3.89,1.7995,20260311,3.82,4.36,3.79,4.16,3.96,5.0505,fixed_t2_close,False,open_limit_up_unbuyable,20260305,3.77,,daily_open_limit_up_queue_rejected,False,,,,,no_buy,,False,0,0.0,0.0,False,0.0,conservative_daily_replay
20260305,1,PLAN_BUY_T1_OPEN,600844.SH,金煤科技,sh_main,2.8,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.012206910122717,20_40,3_8,lt_5,neutral,mixed,mixed,1100_1330,6_10,1_2_2,lt_neg3,272416.507,9.5253,1.61,0.0,1.0,111219,111219,该候选只用于模拟盘计划，不代表实盘可买入。,20260306,3.53,20260309,3.54,-0.0007871388101981,False,20260305,20260306,3.53,3.6,3.39,3.5,3.65,-4.1096,20260309,3.7,3.85,3.52,3.54,3.5,1.1429,20260310,3.39,3.51,3.32,3.46,3.54,-2.2599,20260311,3.46,3.64,3.36,3.58,3.46,3.4682,20260312,3.75,3.94,3.65,3.94,3.58,10.0559,fixed_t2_close,True,,20260306,3.53,3.5335299999999994,daily_open_plus_slippage_no_l2,True,,20260309,3.54,3.53646,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.0007908008705173504,-0.0006326406964138804,False,-0.0006326406964138804,conservative_daily_replay
20260310,1,PLAN_BUY_T1_OPEN,600345.SH,长江通信,sh_main,2.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0160429914353634,20_40,3_8,lt_5,neutral,mixed,mixed,1330_1430,6_10,1_2_2,neg3_0,853815.179,9.6384,1.15,0.0,1.0,133253,133253,该候选只用于模拟盘计划，不代表实盘可买入。,20260311,45.1,20260312,43.95,-0.0291188913525499,False,20260310,20260311,45.1,48.1,44.68,44.86,43.76,2.5137,20260312,44.5,46.88,43.37,43.95,44.86,-2.0285,20260313,43.5,44.38,42.03,42.13,43.95,-4.1411,20260316,41.97,42.69,40.5,40.98,42.13,-2.7296,20260317,41.06,41.3,37.78,37.94,40.98,-7.4183,fixed_t2_close,True,,20260311,45.1,45.1451,daily_open_plus_slippage_no_l2,True,,20260312,43.95,43.90605,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.029065946514682684,-0.023252757211746147,False,-0.023252757211746147,conservative_daily_replay
20260311,1,PLAN_BUY_T1_OPEN,000626.SZ,远大控股,sz_main,2.8,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0183110888685864,20_40,8_15,lt_5,neutral,mixed,mixed,1100_1330,6_10,2_3,neg3_0,357816.431,8.7824,2.97,1.0,1.0,131930,133012,该候选只用于模拟盘计划，不代表实盘可买入。,20260312,8.82,20260313,8.45,-0.0455701133786849,False,20260311,20260312,8.82,9.03,8.4,8.42,8.42,0.0,20260313,8.42,8.64,8.32,8.45,8.42,0.3563,20260316,8.5,8.97,8.48,8.78,8.45,3.9053,20260317,8.66,8.86,8.37,8.38,8.78,-4.5558,20260318,8.38,8.48,8.17,8.22,8.38,-1.9093,fixed_t2_close,True,,20260312,8.82,8.828819999999999,daily_open_plus_slippage_no_l2,True,,20260313,8.45,8.44155,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.045484298966339695,-0.03638743917307176,False,-0.03638743917307176,conservative_daily_replay
20260319,1,PLAN_BUY_T1_OPEN,601015.SH,陕西黑猫,sh_main,0.5,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0075010553970165,10_20,3_8,5_15,weak_below_30,mixed,mixed,before_1000,6_10,1_2_2,lt_neg3,996962.38,9.5909,1.03,2.0,1.0,93436,95556,该候选只用于模拟盘计划，不代表实盘可买入。,20260320,5.1,20260323,5.5,0.0748113725490197,True,20260319,20260320,5.1,5.55,4.94,5.4,5.14,5.0584,20260323,5.65,5.88,5.39,5.5,5.4,1.8519,20260324,5.23,5.61,4.97,5.5,5.5,0.0,20260325,5.15,5.5,5.0,5.37,5.5,-2.3636,20260326,5.32,5.41,5.05,5.14,5.37,-4.2831,fixed_t2_close,True,,20260320,5.1,5.105099999999999,daily_open_plus_slippage_no_l2,True,,20260323,5.5,5.4945,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0746566645119588,0.05972533160956705,True,0.05972533160956705,conservative_daily_replay
20260320,1,PLAN_BUY_T1_OPEN,600617.SH,国新能源,sh_main,-1.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,LOSS_OVERLAY_WATCH,1.0,True,True,0_5pct_1pct,0.0082765658529334,10_20,3_8,15_30,weak_below_30,mixed,mixed,before_1000,6_10,1_2_2,7_10,691878.165,9.982,2.56,1.0,2.0,93658,94040,该候选只用于模拟盘计划，不代表实盘可买入。,20260323,4.07,20260324,4.24,0.0381490417690417,True,20260320,20260323,4.07,4.39,4.04,4.11,3.99,3.0075,20260324,4.05,4.25,3.83,4.24,4.11,3.163,20260325,4.01,4.35,3.88,4.33,4.24,2.1226,20260326,4.18,4.36,4.03,4.23,4.33,-2.3095,20260327,4.26,4.62,4.24,4.34,4.23,2.6005,fixed_t2_close,True,,20260323,4.07,4.07407,daily_open_plus_slippage_no_l2,True,,20260324,4.24,4.23576,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03806758514213056,0.03045406811370445,True,0.03045406811370445,conservative_daily_replay
20260324,1,PLAN_BUY_T1_OPEN,002445.SZ,中南文化,sz_main,1.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0116737605929536,20_40,3_8,lt_5,neutral,main_rise,mixed,before_1000,6_10,lt_0_8,lt_neg3,943263.81,9.948,0.5,1.0,1.0,93512,94651,该候选只用于模拟盘计划，不代表实盘可买入。,20260325,4.08,20260326,4.04,-0.0134239215686274,False,20260324,20260325,4.08,4.35,3.99,4.27,4.08,4.6569,20260326,4.2,4.25,4.01,4.04,4.27,-5.3864,20260327,4.0,4.44,4.0,4.44,4.04,9.901,20260330,4.34,4.39,4.01,4.21,4.44,-5.1802,20260331,4.2,4.34,4.01,4.03,4.21,-4.2755,fixed_t2_close,True,,20260325,4.08,4.084079999999999,daily_open_plus_slippage_no_l2,True,,20260326,4.04,4.03596,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.013402335311746883,-0.010721868249397507,False,-0.010721868249397507,conservative_daily_replay
20260401,1,PLAN_BUY_T1_OPEN,603158.SH,腾龙股份,sh_main,4.3,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0202595859614629,20_40,3_8,5_15,neutral,mixed,mixed,1100_1330,6_10,1_2_2,neg3_0,411961.449,7.0646,1.27,0.0,1.0,130752,130752,该候选只用于模拟盘计划，不代表实盘可买入。,20260402,12.28,20260403,11.59,-0.0598089250814331,False,20260401,20260402,12.28,12.3,11.91,12.03,12.28,-2.0358,20260403,12.1,12.18,11.39,11.59,12.03,-3.6575,20260407,11.7,11.72,11.21,11.34,11.59,-2.157,20260408,11.63,12.47,11.61,12.3,11.34,8.4656,20260409,12.7,13.43,12.5,13.16,12.3,6.9919,fixed_t2_close,True,,20260402,12.28,12.292279999999998,daily_open_plus_slippage_no_l2,True,,20260403,11.59,11.57841,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.059694661494856846,-0.04775572919588548,False,-0.04775572919588548,conservative_daily_replay
20260402,1,PLAN_BUY_T1_OPEN,603222.SH,济民健康,sh_main,0.5,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,1pct_2pct,0.0121405712046463,10_20,3_8,5_15,weak_below_30,mixed,mixed,1330_1430,6_10,3_5,3_7,465726.549,9.1635,3.92,0.0,1.0,133547,133547,该候选只用于模拟盘计划，不代表实盘可买入。,20260403,10.24,20260407,11.27,0.0969659375,True,20260402,20260403,10.24,11.0,9.85,10.47,10.15,3.1527,20260407,10.3,11.52,10.1,11.27,10.47,7.6409,20260408,11.0,11.26,10.51,10.64,11.27,-5.5901,20260409,10.5,11.11,10.27,10.48,10.64,-1.5038,20260410,10.3,10.58,9.88,10.21,10.48,-2.5763,fixed_t2_close,True,,20260403,10.24,10.25024,daily_open_plus_slippage_no_l2,True,,20260407,11.27,11.25873,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.09676696459790209,0.07741357167832168,True,0.07741357167832168,conservative_daily_replay
20260403,1,PLAN_BUY_T1_OPEN,603585.SH,苏利股份,sh_main,1.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高;LOSS_OVERLAY_WATCH,1.0,True,True,1pct_2pct,0.0173913235002863,10_20,3_8,30_60,neutral,mixed,mixed,before_1000,6_10,1_2_2,0_3,306013.696,7.0565,1.16,0.0,1.0,94150,94150,该候选只用于模拟盘计划，不代表实盘可买入。,20260407,24.51,20260408,23.35,-0.050947621379029,False,20260403,20260407,24.51,26.95,23.2,25.6,24.51,4.4472,20260408,23.04,24.0,23.04,23.35,25.6,-8.7891,20260409,23.8,23.8,22.31,22.39,23.35,-4.1113,20260410,22.46,23.14,21.99,22.58,22.39,0.8486,20260413,23.06,24.2,21.8,24.0,22.58,6.2888,fixed_t2_close,True,,20260407,24.51,24.534509999999997,daily_open_plus_slippage_no_l2,True,,20260409,22.39,22.36761,fixed_close,daily_price_minus_slippage_no_l2,False,1,-0.08994049223726079,-0.07195239378980864,False,-0.07195239378980864,conservative_daily_replay
20260421,1,PLAN_BUY_T1_OPEN,002950.SZ,奥美医疗,sz_main,4.3,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,封单/流通市值偏高,1.0,True,True,2pct_5pct,0.0256969537939295,20_40,3_8,5_15,neutral,mixed,mixed,1100_1330,6_10,1_2_2,neg3_0,544157.366,8.7853,1.41,0.0,1.0,111136,111136,该候选只用于模拟盘计划，不代表实盘可买入。,20260422,14.56,20260423,14.12,-0.0338397802197803,False,20260421,20260422,14.56,14.74,14.0,14.12,14.38,-1.8081,20260423,14.13,14.2,13.61,14.12,14.12,0.0,20260424,14.01,14.39,13.63,14.09,14.12,-0.2125,20260427,14.01,14.61,13.82,14.11,14.09,0.1419,20260428,13.99,14.77,13.75,14.16,14.11,0.3544,fixed_t2_close,True,,20260422,14.56,14.574559999999998,daily_open_plus_slippage_no_l2,True,,20260423,14.12,14.105879999999999,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.03377740303652381,-0.02702192242921905,False,-0.02702192242921905,conservative_daily_replay
