scenario,condition,day_count,executed_trade_count,b_trade_count,a_trade_count,buy_rejected_count,sell_unresolved_count,review_required_count,no_candidate_count,position_occupied_skip_count,win_rate,avg_account_return,median_account_return,max_profit,max_loss,profit_loss_ratio,initial_equity,final_equity,equity_multiple,max_drawdown,path_conflict_count,limit_down_blocked_trade_count,live_order_enabled,c_trade_count,candidate_return_source_count,audit_or_replay_return_source_count,strict_rank,approx_equity_multiple,approx_executed_trade_count,approx_win_rate,approx_max_drawdown
C_1894_strict,market_chain_count_bucket=8_15;segment_limit_up_count_bucket=20_40;fd_ratio_bucket=0_1pct_0_3pct,323,33,0,0,0,0,0,265,25,0.48484848484848486,0.009443501453707648,-0.007148761803028184,0.15358009904435918,-0.09607655101397267,1.6780290173626338,500000.0,649176.2236727354,1.2983524473454708,-0.26696886103381456,0,1,False,33,0,33,28,1.862293605772359,60,0.5166666666666667,-0.22294044438149563
C_2093_strict,segment_limit_up_count_bucket=40_80;open_times_bucket=2_3;turnover_rate_bucket=3_6,323,25,0,0,0,0,0,279,19,0.4,0.009488337293040182,-0.0033782813550085862,0.15989081318681336,-0.0857555404595406,2.5040970798850593,500000.0,610355.7382728072,1.2207114765456144,-0.11615968857875059,0,0,False,25,0,25,77,1.4437372223789553,39,0.4358974358974359,-0.25018693336604547
C_0128_strict,market_segment=sh_main;segment_limit_up_ratio_bucket=2pct_3pct,323,20,0,0,1,0,0,288,14,0.65,0.009609240946109944,0.0054890009460061145,0.10014840397147995,-0.08273456143856141,0.9814796174561214,500000.0,594235.6127840721,1.1884712255681442,-0.14817184220209145,0,0,False,20,0,20,24,1.904607584226896,58,0.5862068965517241,-0.2302726818122638
C_0404_strict,market_chain_count_bucket=15_30;first_time_detail_bucket=1000_1100,323,17,0,0,0,0,0,294,12,0.47058823529411764,0.011899880418900815,-0.012830065934065918,0.17389452376195247,-0.11158112688639465,1.6305509153981137,500000.0,581369.0617911356,1.1627381235822711,-0.14719322108528143,0,0,False,17,0,17,1,5.036410576562869,69,0.5652173913043478,-0.3165590564554457
C_1267_strict,segment_emotion_state_bucket=warming;turnover_rate_bucket=6_10,323,21,0,0,2,0,0,282,18,0.42857142857142855,0.002552388748488983,-0.0016883568878251515,0.1161654858825386,-0.07907216878534311,1.5318351472341794,500000.0,513660.54465284443,1.0273210893056888,-0.1981833102263515,0,1,False,21,0,21,73,1.4711478815580004,49,0.5102040816326531,-0.29412823618374373
C_2095_strict,segment_limit_up_count_bucket=40_80;open_times_bucket=2_3;turnover_rate_bucket=15_25,323,21,0,0,0,0,0,282,20,0.6190476190476191,0.001861534749627789,0.020938481935974418,0.19435775800669944,-0.1377967406386715,0.6557939364610728,500000.0,488318.2236034322,0.9766364472068644,-0.3071041517388786,0,1,False,21,0,21,44,1.68212421818424,42,0.6666666666666666,-0.17703920331463685
C_0176_strict,market_segment=sh_main;market_emotion_state_bucket=main_rise,323,16,0,0,1,0,0,294,12,0.5625,-0.0008237518506521548,0.009232724023229508,0.10014840397147995,-0.17854275324675314,0.7532980904063522,500000.0,474761.0801757005,0.9495221603514009,-0.28768513993248057,0,1,False,16,0,16,92,1.3901894416057385,47,0.5106382978723404,-0.28275905213102914
C_1388_strict,market_emotion_state_bucket=warming;turnover_rate_bucket=3_6,323,22,0,0,1,0,0,282,18,0.36363636363636365,-0.002455513930384071,-0.01437044586794535,0.1359580502975289,-0.057130213180184554,1.514334599321993,500000.0,464311.30229853804,0.9286226045970761,-0.25758634682759096,0,0,False,22,0,22,85,1.4073645942239217,37,0.4864864864864865,-0.24332894939451777
C_0795_strict,segment_limit_up_count_bucket=10_20;first_time_detail_bucket=before_1000,323,22,0,0,0,0,0,282,19,0.36363636363636365,-0.002627954641986894,-0.0042004020319919375,0.19188049383583486,-0.10649651377194247,1.5495047935011266,500000.0,453492.7054827698,0.9069854109655396,-0.22949753988203792,0,2,False,22,0,22,8,2.4378055728678163,99,0.5555555555555556,-0.2364206617802428
C_1197_strict,fd_ratio_bucket=0_1pct_0_3pct;limit_times_detail_bucket=3,323,18,0,0,2,0,0,289,14,0.3888888888888889,-0.013794563172400635,-0.019056272626687226,0.11574749243935112,-0.14082353318685611,0.9819967498839809,500000.0,371094.09982760675,0.7421881996552135,-0.29622844971515505,0,0,False,18,0,18,62,1.537969187704066,40,0.5,-0.24727899141675957
