signal_date,candidate_rank,planned_action,ts_code,name,market_segment,profit_source_score,planned_position_pct,selection_reason,sort_rule,exit_rule,risk_flags,fill_probability,allow_buy_reliable,is_fill_score_reliable,fd_ratio_bucket,fd_amount_to_circ_mv,segment_limit_up_count_bucket,market_chain_count_bucket,market_limit_down_count_bucket,retreat_state_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,first_time_detail_bucket,turnover_rate_bucket,amount_ratio_bucket,prev_pct_chg_bucket,amount,turnover_rate,volume_ratio,open_times,limit_times,first_time,last_time,paper_note,historical_reference_next_trade_date,historical_reference_next_open,historical_reference_exit_trade_date,historical_reference_exit_close,historical_reference_net_return,historical_reference_is_win,trade_date,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_trade_date,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,net_return,daily_return,is_win,strict_account_return,strict_return_source
20240522,1,PLAN_BUY_T1_OPEN,002851.SZ,麦格米特,sz_main,1.7999999999999998,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0066532120565796,10_20,3_8,lt_5,neutral,mixed,mixed,1100_1330,6_10,1_2_2,0_3,790021.838,6.8747,1.02,0.0,1.0,130545,130545,该候选只用于模拟盘计划，不代表实盘可买入。,20240523,31.01,20240524,28.48,-0.0852065849725895,False,20240522,20240523,31.01,31.96,29.64,31.15,29.26,6.4593,20240524,30.5,30.5,28.42,28.48,31.15,-8.5714,20240527,29.8,30.63,29.11,30.17,28.48,5.934,20240528,32.1,33.19,30.05,30.8,30.17,2.0882,20240529,29.94,31.1,28.88,29.22,30.8,-5.1299,fixed_t2_close,True,,20240523,31.01,31.041009999999996,daily_open_plus_slippage_no_l2,True,,20240524,28.48,28.451520000000002,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.08504157681080586,-0.06803326144864469,False,-0.06803326144864469,conservative_daily_replay
20240530,1,PLAN_BUY_T1_OPEN,002654.SZ,万润科技,sz_main,1.2999999999999998,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0096148820600688,10_20,3_8,5_15,weak_below_30,mixed,mixed,1100_1330,6_10,2_3,neg3_0,712600.52,9.1641,2.52,0.0,1.0,110803,110803,该候选只用于模拟盘计划，不代表实盘可买入。,20240531,10.21,20240603,11.42,0.1148912634671889,True,20240530,20240531,10.21,10.57,10.12,10.38,10.09,2.8741,20240603,10.36,11.42,10.36,11.42,10.38,10.0193,20240604,11.71,11.9,10.98,11.16,11.42,-2.2767,20240605,11.1,11.63,11.07,11.21,11.16,0.448,20240606,11.3,11.51,10.7,10.96,11.21,-2.2302,fixed_t2_close,True,,20240531,10.21,10.22021,daily_open_plus_slippage_no_l2,True,,20240603,11.42,11.40858,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.11465647572799394,0.09172518058239515,True,0.09172518058239515,conservative_daily_replay
20240604,1,PLAN_BUY_T1_OPEN,601028.SH,玉龙股份,sh_main,1.7999999999999998,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,lt_0_1pct,0.0003893869340901,10_20,3_8,15_30,neutral,mixed,mixed,1100_1330,6_10,3_5,lt_neg3,589134.036,6.1644,1.74,3.0,1.0,110332,133156,该候选只用于模拟盘计划，不代表实盘可买入。,20240605,12.3,20240606,14.06,0.1394694308943089,True,20240604,20240605,12.3,13.1,12.17,12.78,12.5,2.24,20240606,13.2,14.06,13.0,14.06,12.78,10.0156,20240607,14.59,14.96,13.93,14.09,14.06,0.2134,20240611,12.69,13.77,12.69,13.24,14.09,-6.0326,20240612,13.35,13.59,12.93,13.17,13.24,-0.5287,fixed_t2_close,True,,20240605,12.3,12.312299999999999,daily_open_plus_slippage_no_l2,True,,20240606,14.06,14.04594,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.13918553592748734,0.11134842874198987,True,0.11134842874198987,conservative_daily_replay
20240613,1,PLAN_BUY_T1_OPEN,603389.SH,亚振家居,sh_main,-1.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0084165295021866,10_20,8_15,lt_5,retreat_weak,mixed,mixed,after_1430,6_10,1_2_2,neg3_0,106368.137,8.5977,1.52,0.0,1.0,145621,145621,该候选只用于模拟盘计划，不代表实盘可买入。,20240614,4.96,20240617,5.02,0.0084767741935482,True,20240613,20240614,4.96,5.47,4.81,5.47,4.97,10.0604,20240617,5.4,5.72,5.0,5.02,5.47,-8.2267,20240618,5.2,5.2,4.9,4.98,5.02,-0.7968,20240619,4.98,5.48,4.86,5.48,4.98,10.0402,20240620,5.57,6.03,5.51,5.59,5.48,2.0073,fixed_t2_close,True,,20240614,4.96,4.96496,daily_open_plus_slippage_no_l2,True,,20240617,5.02,5.0149799999999995,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.00845460281653838,0.006763682253230705,True,0.006763682253230705,conservative_daily_replay
20240625,1,PLAN_BUY_T1_OPEN,600749.SH,西藏旅游,sh_main,2.8,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0049064722016223,20_40,3_8,15_30,neutral,mixed,mixed,1100_1330,6_10,1_2_2,lt_neg3,262214.088,9.5019,2.22,2.0,1.0,132948,134445,该候选只用于模拟盘计划，不代表实盘可买入。,20240626,12.5,20240627,12.75,0.01638,True,20240625,20240626,12.5,13.49,12.38,12.79,12.63,1.2668,20240627,12.85,13.3,12.62,12.75,12.79,-0.3127,20240628,12.75,13.2,12.57,12.93,12.75,1.4118,20240701,12.8,13.38,12.73,13.0,12.93,0.5414,20240702,12.93,13.26,12.7,12.91,13.0,-0.6923,fixed_t2_close,True,,20240626,12.5,12.5125,daily_open_plus_slippage_no_l2,True,,20240627,12.75,12.73725,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.01634203796203799,0.013073630369630393,True,0.013073630369630393,conservative_daily_replay
20240626,1,PLAN_BUY_T1_OPEN,002192.SZ,融捷股份,sz_main,2.8,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0058316480729053,10_20,8_15,lt_5,neutral,mixed,mixed,1100_1330,6_10,3_5,neg3_0,480829.67,6.1199,3.4,2.0,1.0,111309,112603,该候选只用于模拟盘计划，不代表实盘可买入。,20240627,30.71,20240628,30.02,-0.026088251383914,False,20240626,20240627,30.71,31.7,30.36,30.97,31.16,-0.6098,20240628,30.5,31.04,29.92,30.02,30.97,-3.0675,20240701,29.79,30.28,29.08,30.1,30.02,0.2665,20240702,30.32,30.58,29.7,29.78,30.1,-1.0631,20240703,29.77,30.93,29.7,30.21,29.78,1.4439,fixed_t2_close,True,,20240627,30.71,30.740709999999996,daily_open_plus_slippage_no_l2,True,,20240628,30.02,29.98998,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.026041361770759264,-0.020833089416607414,False,-0.020833089416607414,conservative_daily_replay
20240701,1,PLAN_BUY_T1_OPEN,300763.SZ,锦浪科技,chi_next,1.2999999999999998,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_3pct_0_5pct,0.0043373744781863,5_10,3_8,5_15,warming_2day,warming,mixed,1100_1330,6_10,3_5,lt_neg3,1099764.549,7.0673,3.94,0.0,1.0,131757,131757,该候选只用于模拟盘计划，不代表实盘可买入。,20240702,49.95,20240703,47.67,-0.0492656456456456,False,20240701,20240702,49.95,50.25,48.34,48.63,49.97,-2.6816,20240703,48.23,49.49,46.3,47.67,48.63,-1.9741,20240704,47.58,48.1,45.77,46.11,47.67,-3.2725,20240705,46.49,48.08,46.09,46.6,46.11,1.0627,20240708,45.98,46.51,45.02,46.01,46.6,-1.2661,fixed_t2_close,True,,20240702,49.95,49.99995,daily_open_plus_slippage_no_l2,True,,20240703,47.67,47.622330000000005,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04917244755244736,-0.03933795804195789,False,-0.03933795804195789,conservative_daily_replay
20240709,1,PLAN_BUY_T1_OPEN,000049.SZ,德赛电池,sz_main,3.3,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0064389161556124,10_20,3_8,5_15,neutral,mixed,mixed,1100_1330,6_10,2_3,0_3,827818.78,8.1883,1.32,0.0,1.0,131612,131612,该候选只用于模拟盘计划，不代表实盘可买入。,20240710,28.15,20240711,28.9,0.0230229840142095,True,20240709,20240710,28.15,29.5,27.86,29.3,27.67,5.8909,20240711,28.91,29.67,28.16,28.9,29.3,-1.3652,20240712,27.85,28.14,27.38,27.85,28.9,-3.6332,20240715,27.84,28.1,26.94,27.22,27.85,-2.2621,20240716,27.49,29.58,27.43,29.22,27.22,7.3475,fixed_t2_close,True,,20240710,28.15,28.178149999999995,daily_open_plus_slippage_no_l2,True,,20240711,28.9,28.8711,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.022971749280914677,0.018377399424731742,True,0.018377399424731742,conservative_daily_replay
20240722,1,PLAN_BUY_T1_OPEN,003029.SZ,吉大正元,sz_main,-1.0,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0061489652609123,10_20,3_8,lt_5,warming_2day,warming,mixed,1000_1100,6_10,3_5,0_3,216970.688,7.2966,4.08,1.0,1.0,100845,111154,该候选只用于模拟盘计划，不代表实盘可买入。,20240723,17.8,20240724,17.37,-0.0277773033707864,False,20240722,20240723,17.8,18.53,17.26,17.29,17.88,-3.2998,20240724,17.14,18.1,16.94,17.37,17.29,0.4627,20240725,17.0,17.31,16.71,17.17,17.37,-1.1514,20240726,16.99,17.99,16.9,17.86,17.17,4.0186,20240729,17.86,19.65,17.68,19.57,17.86,9.5745,fixed_t2_close,True,,20240723,17.8,17.8178,daily_open_plus_slippage_no_l2,True,,20240724,17.37,17.35263,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.02772703902838718,-0.022181631222709747,False,-0.022181631222709747,conservative_daily_replay
20240725,1,PLAN_BUY_T1_OPEN,000572.SZ,海马汽车,sz_main,1.7999999999999998,0.8,segment_emotion_state_bucket=mixed;turnover_rate_bucket=6_10;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:amount_ratio_bucket=0_8_1_2;exclude:market_segment=star;exclude:prev_pct_chg_bucket=0_3&&market_segment=bj,profit_source_oos_resilient,fixed_t2_close,无,1.0,True,True,0_5pct_1pct,0.0082183709779718,10_20,3_8,lt_5,neutral,mixed,mixed,1100_1330,6_10,1_2_2,lt_neg3,358260.158,6.3103,1.2,0.0,1.0,130915,130915,该候选只用于模拟盘计划，不代表实盘可买入。,20240726,3.78,20240729,3.97,0.0466445502645504,True,20240725,20240726,3.78,3.95,3.64,3.82,3.6,6.1111,20240729,3.72,4.16,3.69,3.97,3.82,3.9267,20240730,3.81,3.94,3.67,3.78,3.97,-4.7859,20240731,3.77,3.9,3.55,3.68,3.78,-2.6455,20240801,3.78,4.05,3.66,4.05,3.68,10.0543,fixed_t2_close,True,,20240726,3.78,3.7837799999999993,daily_open_plus_slippage_no_l2,True,,20240729,3.97,3.9660300000000004,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.04654611959469142,0.03723689567575313,True,0.03723689567575313,conservative_daily_replay
